event_id,date,location,latitude,longitude,disaster_type,severity,casualties,economic_loss_million_usd,duration_hours
30631,6/30/13 6:00,Zone B,37.07508868,-122.178774,flood,5,63,306.2530493,12
13521,7/18/11 8:00,Zone A,37.68616032,-121.9141903,industrial accident,3,15,412.0827108,38
28491,4/2/13 2:00,Zone A,37.68605799,-122.1795453,hurricane,1,83,46.36472768,4
23468,9/4/12 19:00,Zone A,37.68603191,-122.3913195,industrial accident,5,33,93.09000795,63
3628,6/1/10 3:00,Zone C,37.22389484,-122.1840198,industrial accident,7,65,9.659859163,31
49393,8/21/15 0:00,Zone C,37.30992095,-122.1837014,earthquake,7,36,423.5007948,34
20328,4/26/12 23:00,Zone A,37.68602119,-121.8915395,earthquake,6,57,3.847933475,58
39037,6/15/14 12:00,Zone D,37.96847999,-122.1715829,hurricane,5,79,396.3697537,23
47379,5/29/15 2:00,Zone C,37.70846654,-122.1833527,industrial accident,8,2,472.8661949,42
44932,2/16/15 3:00,Zone A,37.68599749,-121.8159402,hurricane,1,25,143.3085162,20
42529,11/8/14 0:00,Zone C,37.09866985,-122.1830991,earthquake,9,78,48.58352117,45
49537,8/27/15 0:00,Zone C,37.18603864,-122.1830817,hurricane,2,46,378.372108,46
7204,10/28/10 3:00,Zone B,37.13458689,-122.1787082,flood,4,19,328.0878925,47
18956,2/29/12 19:00,Zone B,37.20943582,-122.1784673,fire,7,20,479.576975,67
45310,3/3/15 21:00,Zone A,37.68597185,-121.8208409,fire,8,64,468.3065784,35
1227,2/21/10 2:00,Zone A,37.68591686,-121.8280972,hurricane,6,92,197.0044763,9
13189,7/4/11 12:00,Zone A,37.68567568,-121.8621846,hurricane,1,68,150.6040822,45
7278,10/31/10 5:00,Zone D,37.24803528,-122.1715606,hurricane,6,79,408.5355705,51
17121,12/15/11 8:00,Zone A,37.68564451,-121.8838018,fire,1,3,362.1142178,42
2793,4/27/10 8:00,Zone C,37.37491968,-122.1829717,fire,4,26,48.17471651,14
15829,10/22/11 12:00,Zone C,37.46743737,-122.1829423,flood,5,11,44.13474774,67
17903,1/16/12 22:00,Zone C,37.32590021,-122.1827944,fire,8,76,494.5455157,6
22857,8/10/12 8:00,Zone A,37.68562999,-121.913396,flood,3,45,460.1841517,42
1300,2/24/10 3:00,Zone D,37.10172817,-122.1715218,fire,4,83,256.849366,59
42379,11/1/14 18:00,Zone B,37.29557666,-122.1781677,fire,1,99,399.5483679,24
30771,7/6/13 2:00,Zone B,37.21180347,-122.1779789,earthquake,7,73,155.836026,47
43761,12/29/14 8:00,Zone A,37.6855779,-121.9075021,fire,1,80,479.1679364,9
24843,11/1/12 2:00,Zone B,37.8800579,-122.1779403,hurricane,9,49,77.68328472,19
34105,11/22/13 0:00,Zone B,37.4123547,-122.177858,earthquake,6,24,92.68814085,27
12828,6/19/11 11:00,Zone B,37.63206869,-122.1777942,flood,6,61,337.4488878,66
36285,2/20/14 20:00,Zone A,37.68555756,-121.5226122,industrial accident,9,34,398.9602646,23
30460,6/23/13 3:00,Zone D,37.01088852,-122.1714455,fire,1,16,369.4544435,11
36281,2/20/14 16:00,Zone C,37.52388569,-122.1827811,hurricane,8,87,134.1166237,30
44680,2/5/15 15:00,Zone B,37.33428125,-122.1776244,industrial accident,7,73,378.9865167,65
33018,10/7/13 17:00,Zone D,37.52077224,-122.1713196,hurricane,2,1,277.9218117,32
20684,5/11/12 19:00,Zone C,37.74201627,-122.1827662,hurricane,3,62,248.9262982,28
46537,4/24/15 0:00,Zone A,37.68550235,-121.6177055,hurricane,5,77,30.26535275,14
33995,11/17/13 10:00,Zone D,37.94647731,-122.1711746,hurricane,6,59,257.7205445,26
27641,2/25/13 16:00,Zone D,37.99736671,-122.1711615,industrial accident,5,61,321.7438225,51
47518,6/3/15 21:00,Zone A,37.68538709,-121.7630395,flood,9,37,131.1400647,51
21190,6/1/12 21:00,Zone C,37.25554369,-122.1827599,flood,4,82,433.2608471,31
43176,12/4/14 23:00,Zone A,37.68529351,-122.2469452,flood,6,71,286.0050619,7
49246,8/14/15 21:00,Zone A,37.68515061,-121.8645364,hurricane,9,98,85.58853026,30
15306,9/30/11 17:00,Zone B,37.89930738,-122.1775934,hurricane,6,72,439.5559468,63
31165,7/22/13 12:00,Zone A,37.68507703,-121.9911037,industrial accident,4,55,170.6619444,36
17714,1/9/12 1:00,Zone B,37.44936788,-122.1772647,fire,3,62,244.6564145,31
10294,3/5/11 21:00,Zone A,37.68501832,-122.2931865,industrial accident,1,95,61.83744809,4
15459,10/7/11 2:00,Zone B,37.28626378,-122.1771205,earthquake,4,5,100.4173723,31
30977,7/14/13 16:00,Zone B,37.8925365,-122.1769086,fire,9,79,143.1299266,1
46596,4/26/15 11:00,Zone D,37.7044851,-122.171049,flood,4,82,83.96470416,22
42657,11/13/14 8:00,Zone B,37.63961489,-122.1768584,flood,6,9,416.8367464,29
31022,7/16/13 13:00,Zone D,37.34947452,-122.1710379,fire,8,75,457.7206201,11
21111,5/29/12 14:00,Zone C,37.81213444,-122.1826136,flood,3,9,453.5963626,54
37151,3/28/14 22:00,Zone C,37.0676599,-122.182599,flood,7,92,288.0712686,34
18461,2/9/12 4:00,Zone C,37.33606658,-122.1825825,hurricane,9,10,422.9211028,38
9770,2/12/11 1:00,Zone A,37.68493864,-122.092072,industrial accident,1,97,420.1574327,63
31108,7/20/13 3:00,Zone B,37.36456652,-122.1768263,earthquake,9,99,328.4943659,10
11100,4/8/11 11:00,Zone B,37.45498596,-122.1768202,earthquake,5,76,143.0348385,47
37707,4/21/14 2:00,Zone C,37.23266278,-122.1825766,earthquake,9,17,414.3906665,54
41309,9/18/14 4:00,Zone D,37.25317344,-122.1710058,industrial accident,9,53,111.3183048,45
26484,1/8/13 11:00,Zone C,37.94139689,-122.1823916,fire,7,54,472.353617,38
9594,2/4/11 17:00,Zone A,37.68467048,-121.8633965,earthquake,4,52,117.0345053,21
33552,10/29/13 23:00,Zone A,37.68466298,-121.632883,fire,8,28,299.6890544,40
28386,3/28/13 17:00,Zone C,37.14902748,-122.1823795,earthquake,8,80,104.1642801,18
7301,11/1/10 4:00,Zone A,37.68461754,-121.7954324,fire,3,48,259.8959426,11
7184,10/27/10 7:00,Zone A,37.68430701,-122.2681332,hurricane,5,38,254.9396948,39
30971,7/14/13 10:00,Zone A,37.68423008,-122.0998017,earthquake,9,90,469.8247718,22
20406,4/30/12 5:00,Zone C,37.97441803,-122.1822838,flood,7,44,84.3152233,41
23426,9/3/12 1:00,Zone C,37.15232182,-122.1822454,fire,1,27,63.34023264,39
8164,12/7/10 3:00,Zone C,37.595871,-122.1822382,hurricane,3,81,339.9856827,45
14321,8/20/11 16:00,Zone B,37.59571518,-122.1767968,flood,2,56,475.7095852,40
8897,1/6/11 16:00,Zone D,37.87263958,-122.17094,earthquake,8,36,90.82330659,33
37619,4/17/14 10:00,Zone C,37.46893071,-122.1820089,hurricane,6,89,434.838773,36
12544,6/7/11 15:00,Zone C,37.91800685,-122.1820033,hurricane,8,1,213.0885898,33
45004,2/19/15 3:00,Zone C,37.46686221,-122.1819249,hurricane,1,80,38.40949753,27
28627,4/7/13 18:00,Zone D,37.45828734,-122.1709121,hurricane,5,28,21.53303009,1
42101,10/21/14 4:00,Zone B,37.16202543,-122.176721,fire,3,90,428.5561204,19
17575,1/3/12 6:00,Zone A,37.68414242,-122.2234818,industrial accident,3,79,327.5021911,14
1923,3/22/10 2:00,Zone C,37.49595689,-122.1818796,earthquake,9,26,35.5947195,57
10681,3/22/11 0:00,Zone D,37.21526415,-122.1708529,earthquake,2,60,304.1516617,10
34009,11/18/13 0:00,Zone C,37.16765071,-122.1817917,hurricane,9,54,450.7161552,5
33044,10/8/13 19:00,Zone C,37.2577818,-122.1817561,flood,1,3,480.488529,49
30577,6/28/13 0:00,Zone C,37.07183331,-122.1815787,industrial accident,4,24,402.6708414,63
35329,1/12/14 0:00,Zone B,37.20982666,-122.1767055,fire,1,40,288.6200012,20
45967,3/31/15 6:00,Zone A,37.68412798,-122.1376329,industrial accident,9,60,299.1539642,70
11839,5/9/11 6:00,Zone D,37.09571665,-122.1707619,fire,4,91,470.3543685,18
1467,3/3/10 2:00,Zone A,37.68398862,-122.3595508,industrial accident,5,49,166.5802428,52
7547,11/11/10 10:00,Zone B,37.92051316,-122.1766745,fire,6,70,318.4419619,12
29184,4/30/13 23:00,Zone B,37.42572816,-122.1766714,hurricane,5,33,473.43883,60
12169,5/23/11 0:00,Zone B,37.76138546,-122.1766342,fire,8,66,352.5584397,19
47106,5/17/15 17:00,Zone B,37.99255744,-122.1765753,hurricane,3,96,376.1017719,56
7889,11/25/10 16:00,Zone B,37.83053007,-122.1765461,fire,7,31,180.374927,46
44639,2/3/15 22:00,Zone B,37.50478071,-122.1765057,industrial accident,3,84,70.85221422,41
35306,1/11/14 1:00,Zone C,37.33206251,-122.1814738,flood,1,39,83.25565615,44
15547,10/10/11 18:00,Zone B,37.94742639,-122.1764586,flood,3,16,11.90562961,34
28764,4/13/13 11:00,Zone C,37.27251324,-122.1813855,flood,9,63,190.0518942,58
25551,11/30/12 14:00,Zone A,37.68385498,-122.0048088,flood,3,26,263.8327411,28
28637,4/8/13 4:00,Zone A,37.68376323,-121.6231379,flood,2,1,189.1874079,13
2789,4/27/10 4:00,Zone A,37.68370259,-122.497145,hurricane,5,54,98.39577248,57
16226,11/8/11 1:00,Zone C,37.49254044,-122.1813714,flood,3,95,158.2504674,25
47198,5/21/15 13:00,Zone D,37.86404986,-122.1705631,fire,4,75,15.76777445,22
45062,2/21/15 13:00,Zone D,37.78901188,-122.1705233,fire,1,6,249.5073343,7
29059,4/25/13 18:00,Zone D,37.50705805,-122.170513,fire,2,65,1.34620835,33
1094,2/15/10 13:00,Zone D,37.19128974,-122.1703131,hurricane,9,49,338.2286125,11
12577,6/9/11 0:00,Zone A,37.6833627,-122.0703841,hurricane,6,78,176.9552748,10
40215,8/3/14 14:00,Zone B,37.35587296,-122.1762964,fire,6,88,68.38416144,21
42458,11/5/14 1:00,Zone C,37.04182705,-122.181158,flood,1,25,415.1380676,37
46999,5/13/15 6:00,Zone A,37.683359,-121.6050557,fire,1,58,485.563286,70
26121,12/24/12 8:00,Zone A,37.68324483,-121.6044479,hurricane,7,96,202.5701181,61
30029,6/5/13 4:00,Zone B,37.05226651,-122.176204,hurricane,9,93,489.1159695,16
3787,6/7/10 18:00,Zone D,37.42524976,-122.170254,flood,6,0,373.9942476,36
6080,9/11/10 7:00,Zone A,37.68322584,-122.2437767,earthquake,7,32,355.3975095,17
30688,7/2/13 15:00,Zone C,37.37732507,-122.1809964,hurricane,6,92,370.590177,5
7452,11/7/10 11:00,Zone B,37.83023025,-122.1760378,hurricane,5,63,389.9327123,57
41075,9/8/14 10:00,Zone A,37.68316555,-121.5183125,industrial accident,1,68,305.3240587,53
18253,1/31/12 12:00,Zone A,37.68294856,-121.7897581,fire,2,77,328.0780542,71
29779,5/25/13 18:00,Zone B,37.18116816,-122.1759472,hurricane,8,87,386.6627132,5
6318,9/21/10 5:00,Zone B,37.37574454,-122.1759327,earthquake,9,99,461.1745975,45
34053,11/19/13 20:00,Zone B,37.34331335,-122.175899,flood,6,71,413.2305654,1
17389,12/26/11 12:00,Zone D,37.08783299,-122.1702431,fire,9,99,129.4764686,52
37140,3/28/14 11:00,Zone B,37.82081185,-122.1755518,flood,2,18,227.1840041,23
20008,4/13/12 15:00,Zone D,37.48810369,-122.1701919,fire,7,10,452.3493603,66
33476,10/26/13 19:00,Zone D,37.80198203,-122.1700994,fire,5,63,420.6995429,71
42397,11/2/14 12:00,Zone B,37.11781805,-122.1755019,earthquake,3,24,175.0170033,6
30609,6/29/13 8:00,Zone D,37.06037863,-122.1700886,flood,1,90,147.1063023,48
12005,5/16/11 4:00,Zone D,37.31403748,-122.1700465,hurricane,2,10,310.807154,70
8370,12/15/10 17:00,Zone D,37.71755372,-122.1697544,earthquake,4,63,430.6024778,57
28686,4/10/13 5:00,Zone A,37.68288061,-122.4722102,hurricane,1,94,402.3014873,15
44740,2/8/15 3:00,Zone C,37.91199484,-122.1809863,industrial accident,4,80,159.6620749,69
5189,8/5/10 4:00,Zone B,37.01235702,-122.1755001,industrial accident,1,38,471.2400881,5
18388,2/6/12 3:00,Zone C,37.12427451,-122.1808492,flood,8,48,460.3500292,34
39292,6/26/14 3:00,Zone A,37.68275953,-121.7134959,earthquake,2,56,448.6391897,5
17521,1/1/12 0:00,Zone C,37.97301719,-122.1808468,hurricane,2,5,385.6538895,48
2362,4/9/10 9:00,Zone C,37.1938653,-122.1806277,earthquake,7,86,27.67043972,48
28356,3/27/13 11:00,Zone C,37.25491487,-122.1805536,fire,4,33,55.79592785,65
35095,1/2/14 6:00,Zone D,37.05378415,-122.1697296,earthquake,7,80,413.6090637,27
16693,11/27/11 12:00,Zone A,37.68269948,-121.8575571,flood,7,44,220.7517075,14
11484,4/24/11 11:00,Zone B,37.19334142,-122.1754552,flood,3,10,342.9211006,8
16841,12/3/11 16:00,Zone B,37.30797077,-122.1754252,fire,8,75,174.5880067,53
8383,12/16/10 6:00,Zone B,37.91481056,-122.1753063,hurricane,1,54,435.2087198,19
22440,7/23/12 23:00,Zone D,37.98148138,-122.1695705,fire,6,18,99.1305144,29
25499,11/28/12 10:00,Zone C,37.4226126,-122.1801448,hurricane,9,64,408.2837225,28
39426,7/1/14 17:00,Zone A,37.68269526,-122.3252124,earthquake,4,54,384.1258477,29
698,1/30/10 1:00,Zone A,37.68261492,-122.0237736,earthquake,8,74,411.6614656,47
46520,4/23/15 7:00,Zone A,37.68246813,-122.2530587,hurricane,7,34,267.1684644,58
41112,9/9/14 23:00,Zone D,37.96913319,-122.1695687,industrial accident,5,25,81.67578479,67
9431,1/28/11 22:00,Zone D,37.39908237,-122.1695363,flood,1,75,160.290375,18
25128,11/12/12 23:00,Zone A,37.68225231,-121.8641069,hurricane,9,8,57.44064692,37
44629,2/3/15 12:00,Zone C,37.89515723,-122.1801043,industrial accident,4,95,347.9752132,40
13088,6/30/11 7:00,Zone C,37.74011791,-122.1800935,earthquake,4,77,420.6688936,27
25295,11/19/12 22:00,Zone B,37.95410973,-122.1751479,flood,1,49,188.321852,66
32359,9/10/13 6:00,Zone D,37.83171874,-122.1694379,hurricane,8,45,454.812485,60
26733,1/18/13 20:00,Zone A,37.68192013,-121.9906059,hurricane,9,43,410.0592752,43
10814,3/27/11 13:00,Zone D,37.09553303,-122.1694351,fire,1,79,258.0119749,16
41323,9/18/14 18:00,Zone A,37.6819099,-122.1178447,earthquake,9,86,106.2893659,64
3464,5/25/10 7:00,Zone C,37.4864093,-122.1799672,hurricane,2,16,368.924315,60
21681,6/22/12 8:00,Zone D,37.17295878,-122.1692173,earthquake,6,27,358.3104266,54
2014,3/25/10 21:00,Zone B,37.82926711,-122.1750374,flood,3,62,38.95605882,22
17420,12/27/11 19:00,Zone B,37.55306519,-122.1748902,hurricane,2,84,152.1037816,55
28534,4/3/13 21:00,Zone B,37.0930657,-122.1748113,industrial accident,4,29,304.4455667,11
2211,4/3/10 2:00,Zone D,37.45567006,-122.1691298,fire,8,46,89.59748624,1
35115,1/3/14 2:00,Zone B,37.52309483,-122.1747852,earthquake,3,46,54.5876274,48
35664,1/25/14 23:00,Zone D,37.48393555,-122.1691106,earthquake,9,42,133.5358599,53
47330,5/27/15 1:00,Zone D,37.3478354,-122.169106,hurricane,8,57,223.8421049,37
33882,11/12/13 17:00,Zone B,37.8329001,-122.1747233,hurricane,7,66,496.3476246,9
1983,3/24/10 14:00,Zone B,37.23562257,-122.1746414,flood,1,80,447.2861774,28
44859,2/13/15 2:00,Zone C,37.81089228,-122.1798973,industrial accident,4,51,401.4558602,13
16000,10/29/11 15:00,Zone C,37.2852278,-122.1798645,industrial accident,6,0,85.20079501,58
13406,7/13/11 13:00,Zone A,37.68190719,-122.4013638,hurricane,3,98,213.0166748,35
36028,2/10/14 3:00,Zone C,37.56625435,-122.1797767,earthquake,6,20,63.5769977,54
3569,5/29/10 16:00,Zone D,37.43879695,-122.1690538,hurricane,7,37,436.2155865,56
3289,5/18/10 0:00,Zone A,37.68187159,-121.8866587,flood,7,64,466.7315129,31
32888,10/2/13 7:00,Zone D,37.86380361,-122.1689846,hurricane,8,26,192.48379,18
14822,9/10/11 13:00,Zone B,37.97193092,-122.1745376,flood,1,81,229.2223243,1
36477,2/28/14 20:00,Zone C,37.32377611,-122.1796447,flood,2,96,466.0049624,61
34394,12/4/13 1:00,Zone D,37.7990539,-122.1689222,hurricane,4,29,388.0551086,21
48977,8/3/15 16:00,Zone B,37.26541446,-122.1742476,fire,3,29,296.1216192,64
11347,4/18/11 18:00,Zone D,37.8345554,-122.1688006,fire,3,40,79.40496187,37
21734,6/24/12 13:00,Zone C,37.75549983,-122.179635,earthquake,4,96,446.456947,52
9639,2/6/11 14:00,Zone D,37.26725901,-122.1684275,hurricane,1,97,165.5551735,6
23173,8/23/12 12:00,Zone C,37.88529786,-122.1796201,fire,8,58,153.5805131,49
10995,4/4/11 2:00,Zone D,37.27797561,-122.1682094,flood,7,84,438.8640405,19
45469,3/10/15 12:00,Zone A,37.68153504,-122.3155867,earthquake,2,10,12.07988198,39
46691,4/30/15 10:00,Zone C,37.18504985,-122.1796183,earthquake,6,85,228.1810651,56
46357,4/16/15 12:00,Zone B,37.77575273,-122.1739928,hurricane,5,35,72.51609404,58
19571,3/26/12 10:00,Zone C,37.40526853,-122.1795956,hurricane,6,4,50.68649954,35
37709,4/21/14 4:00,Zone D,37.6335026,-122.1681445,hurricane,1,49,234.1573185,16
8960,1/9/11 7:00,Zone D,37.42501036,-122.1681268,fire,3,86,483.2211518,8
20117,4/18/12 4:00,Zone B,37.82294379,-122.1739046,industrial accident,8,97,388.6106028,70
9346,1/25/11 9:00,Zone A,37.6813236,-121.8111865,fire,9,36,241.5965298,68
4295,6/28/10 22:00,Zone C,37.62234572,-122.1794773,industrial accident,6,36,352.5549785,45
19799,4/4/12 22:00,Zone C,37.76932281,-122.179445,earthquake,7,16,95.44588275,49
19524,3/24/12 11:00,Zone D,37.20136678,-122.1681088,flood,6,22,383.8652111,69
14357,8/22/11 4:00,Zone C,37.65747112,-122.1793792,flood,4,96,425.0371576,29
743,1/31/10 22:00,Zone C,37.64887947,-122.1793379,industrial accident,9,56,186.0910771,15
32491,9/15/13 18:00,Zone A,37.6811909,-121.5584714,industrial accident,9,60,97.36635747,44
31037,7/17/13 4:00,Zone C,37.6736888,-122.1793343,industrial accident,7,42,177.7774808,56
4168,6/23/10 15:00,Zone C,37.43027378,-122.1793331,fire,4,71,438.4533184,49
34102,11/21/13 21:00,Zone B,37.41741628,-122.173826,hurricane,9,46,15.90419026,48
27837,3/5/13 20:00,Zone A,37.6809957,-121.8899659,flood,7,8,173.8265021,7
27928,3/9/13 15:00,Zone D,37.67374913,-122.1679787,hurricane,3,72,432.5351671,6
9974,2/20/11 13:00,Zone C,37.15821386,-122.1793038,hurricane,8,97,29.00601354,51
26948,1/27/13 19:00,Zone D,37.55657847,-122.1678295,fire,9,80,325.7271067,58
40931,9/2/14 10:00,Zone C,37.00399795,-122.1792984,fire,6,58,18.4567313,30
7941,11/27/10 20:00,Zone D,37.05337875,-122.1676333,industrial accident,2,77,191.7332197,63
34909,12/25/13 12:00,Zone A,37.68093586,-121.9595965,earthquake,1,52,112.0334279,12
48178,7/1/15 9:00,Zone C,37.69935624,-122.1792663,earthquake,9,40,84.97697575,53
32744,9/26/13 7:00,Zone D,37.92911054,-122.1674877,earthquake,3,40,297.5128474,23
32724,9/25/13 11:00,Zone D,37.29004398,-122.1674438,industrial accident,4,44,18.59956326,57
28101,3/16/13 20:00,Zone D,37.9279036,-122.1674323,fire,3,5,376.7560092,31
11112,4/8/11 23:00,Zone A,37.68085484,-122.1308744,industrial accident,4,10,127.7856144,31
23166,8/23/12 5:00,Zone B,37.45074432,-122.1737685,industrial accident,6,90,36.00317143,28
32677,9/23/13 12:00,Zone A,37.68083939,-122.4694102,hurricane,2,14,89.62027118,27
33804,11/9/13 11:00,Zone A,37.68059504,-122.1098545,fire,4,71,184.9764625,16
39767,7/15/14 22:00,Zone C,37.3347662,-122.1791595,fire,9,92,116.9673966,9
39889,7/21/14 0:00,Zone A,37.68052966,-121.9805593,earthquake,1,56,189.6435373,47
29786,5/26/13 1:00,Zone D,37.01019095,-122.1674051,industrial accident,6,72,295.2345071,30
46706,5/1/15 1:00,Zone B,37.35977856,-122.1737449,flood,9,23,74.66118958,1
35330,1/12/14 1:00,Zone A,37.68006858,-121.7514078,hurricane,5,91,100.085885,10
16466,11/18/11 1:00,Zone B,37.93489311,-122.1736896,earthquake,1,84,25.00896169,69
34253,11/28/13 4:00,Zone C,37.94910427,-122.1791414,earthquake,4,18,249.5152644,71
38309,5/16/14 4:00,Zone B,37.49618305,-122.1736893,hurricane,6,58,360.0735342,40
37120,3/27/14 15:00,Zone A,37.68001455,-122.1742135,earthquake,7,62,204.181622,5
37411,4/8/14 18:00,Zone D,37.57919777,-122.1673013,flood,7,4,486.1461491,9
41517,9/26/14 20:00,Zone A,37.68001035,-121.5424929,flood,4,96,300.5865091,14
40245,8/4/14 20:00,Zone B,37.08026065,-122.1736725,fire,7,77,121.6081082,23
10622,3/19/11 13:00,Zone B,37.40632172,-122.1736358,hurricane,8,8,177.3621383,54
43050,11/29/14 17:00,Zone A,37.67952911,-121.8716,earthquake,7,70,69.84385405,7
44119,1/13/15 6:00,Zone A,37.67947838,-122.4670833,earthquake,2,91,252.6403069,53
45836,3/25/15 19:00,Zone A,37.67941846,-122.2739065,earthquake,5,48,76.17641617,40
17806,1/12/12 21:00,Zone A,37.67938635,-122.2536942,hurricane,2,61,268.9293424,59
31081,7/19/13 0:00,Zone B,37.83111425,-122.1736226,earthquake,8,0,376.1191745,19
227,1/10/10 10:00,Zone A,37.67923802,-121.6796124,fire,7,65,315.9245337,1
10205,3/2/11 4:00,Zone D,37.35090097,-122.1672757,flood,2,85,244.745017,69
3084,5/9/10 11:00,Zone B,37.06449189,-122.173569,industrial accident,5,15,52.5803151,32
14295,8/19/11 14:00,Zone C,37.55345638,-122.1791041,hurricane,7,16,117.9758685,9
42865,11/22/14 0:00,Zone D,37.33724367,-122.1672515,industrial accident,3,74,239.1396494,39
21574,6/17/12 21:00,Zone A,37.67910349,-121.8772947,industrial accident,6,89,311.9498459,41
24564,10/20/12 11:00,Zone D,37.47753658,-122.1670341,flood,4,95,186.6667087,6
25169,11/14/12 16:00,Zone B,37.87645654,-122.1735378,earthquake,9,3,238.3453092,60
11457,4/23/11 8:00,Zone A,37.67909111,-122.1103958,flood,2,72,408.4843582,49
43277,12/9/14 4:00,Zone D,37.11342372,-122.1670003,industrial accident,5,85,71.01378974,70
6397,9/24/10 12:00,Zone D,37.36572185,-122.1669801,hurricane,9,71,362.6983002,52
5447,8/15/10 22:00,Zone A,37.67904636,-122.4282716,hurricane,9,43,198.0700841,44
15286,9/29/11 21:00,Zone A,37.67888376,-122.1500436,fire,9,11,217.8427933,54
17576,1/3/12 7:00,Zone A,37.67883929,-121.7103817,fire,5,17,48.99750104,9
47606,6/7/15 13:00,Zone D,37.04631951,-122.1669755,earthquake,6,16,335.4699586,27
158,1/7/10 13:00,Zone D,37.28549565,-122.166934,fire,9,24,357.1028113,22
1699,3/12/10 18:00,Zone B,37.65277223,-122.1735078,flood,1,65,173.9694509,70
8597,12/25/10 4:00,Zone C,37.38749149,-122.1788811,industrial accident,3,4,262.6436802,7
47714,6/12/15 1:00,Zone B,37.53588513,-122.173473,industrial accident,7,34,126.7502891,54
12056,5/18/11 7:00,Zone B,37.65775352,-122.173411,flood,3,83,284.7324083,14
43171,12/4/14 18:00,Zone D,37.03888902,-122.1667243,fire,1,88,445.4727563,11
49454,8/23/15 13:00,Zone A,37.67880737,-122.486771,industrial accident,7,92,115.5764723,64
30483,6/24/13 2:00,Zone A,37.6787406,-122.3630442,earthquake,8,70,29.07374836,37
43878,1/3/15 5:00,Zone C,37.5596481,-122.1788045,flood,8,30,157.6076738,44
10226,3/3/11 1:00,Zone C,37.30592385,-122.1783282,fire,8,87,222.9980219,62
11587,4/28/11 18:00,Zone D,37.81801045,-122.1666819,hurricane,5,4,432.3051849,64
25065,11/10/12 8:00,Zone D,37.33457578,-122.1666604,fire,7,47,172.1119065,52
39111,6/18/14 14:00,Zone B,37.80101473,-122.1733845,earthquake,4,31,299.2827337,58
44442,1/26/15 17:00,Zone C,37.36990702,-122.1781531,fire,5,68,197.5394197,63
32214,9/4/13 5:00,Zone C,37.21934516,-122.1780733,hurricane,7,27,387.5410653,55
38394,5/19/14 17:00,Zone D,37.89496754,-122.1665825,industrial accident,2,93,464.4934867,67
33672,11/3/13 23:00,Zone B,37.65468202,-122.1733299,fire,8,88,499.7115876,58
43117,12/2/14 12:00,Zone D,37.30971099,-122.1662354,hurricane,2,54,41.38118096,49
40567,8/18/14 6:00,Zone B,37.61002967,-122.1730466,fire,1,58,21.16541373,11
38328,5/16/14 23:00,Zone B,37.31719264,-122.173033,fire,2,13,145.069618,62
43387,12/13/14 18:00,Zone C,37.83640581,-122.1780526,industrial accident,5,26,45.39650007,12
30806,7/7/13 13:00,Zone A,37.67873643,-122.2253825,fire,7,43,56.34145262,37
7531,11/10/10 18:00,Zone A,37.67852724,-121.5263961,industrial accident,1,67,27.40578322,58
5292,8/9/10 11:00,Zone C,37.01725676,-122.1780447,earthquake,2,96,248.2953179,58
39174,6/21/14 5:00,Zone B,37.18888626,-122.1729862,fire,5,28,242.9611666,17
45998,4/1/15 13:00,Zone A,37.6783439,-122.2387111,hurricane,2,38,38.52493827,46
7621,11/14/10 12:00,Zone C,37.17155977,-122.1779633,industrial accident,2,21,429.8911974,4
5085,7/31/10 20:00,Zone D,37.97398829,-122.1661232,hurricane,9,80,212.9776714,28
5025,7/29/10 8:00,Zone C,37.63191116,-122.1779551,hurricane,1,97,134.8127377,65
1133,2/17/10 4:00,Zone D,37.95477974,-122.165999,fire,2,60,13.25139439,56
5421,8/14/10 20:00,Zone D,37.1110987,-122.1658909,earthquake,3,92,207.0026476,19
24074,9/30/12 1:00,Zone D,37.91655786,-122.16589,earthquake,1,97,446.2063942,12
36532,3/3/14 3:00,Zone B,37.38193983,-122.1728775,hurricane,8,53,352.0669456,70
8347,12/14/10 18:00,Zone A,37.67814519,-121.992145,flood,6,8,118.2283624,65
11547,4/27/11 2:00,Zone D,37.42099529,-122.165882,hurricane,2,34,87.51071257,51
49170,8/11/15 17:00,Zone A,37.67787713,-122.2916969,hurricane,6,60,343.0030945,56
47314,5/26/15 9:00,Zone D,37.29379988,-122.1658711,earthquake,9,95,134.973578,11
23593,9/10/12 0:00,Zone C,37.21726274,-122.1779233,flood,7,44,8.965412608,61
19517,3/24/12 4:00,Zone B,37.87951029,-122.172861,earthquake,1,4,292.0262657,14
36467,2/28/14 10:00,Zone C,37.62854038,-122.1778263,earthquake,9,17,88.52965649,12
31280,7/27/13 7:00,Zone D,37.7721106,-122.1658512,earthquake,8,51,113.3452942,29
15096,9/21/11 23:00,Zone C,37.0673698,-122.1778255,hurricane,9,13,40.49244223,55
39689,7/12/14 16:00,Zone C,37.06796433,-122.1778236,fire,6,62,161.3046656,13
30965,7/14/13 4:00,Zone B,37.77767616,-122.1727503,flood,1,82,204.0066693,67
13851,8/1/11 2:00,Zone C,37.7976917,-122.1778126,industrial accident,8,40,354.4885954,35
9615,2/5/11 14:00,Zone D,37.43389873,-122.1658045,hurricane,2,83,108.2534191,18
5888,9/3/10 7:00,Zone B,37.28090329,-122.1727035,hurricane,4,52,425.1135118,68
49263,8/15/15 14:00,Zone C,37.29404379,-122.1777777,hurricane,1,45,41.41745799,28
