user_id,text,timestamp,latitude,longitude,clean_text,zone_id
157452,fire in downtown,2023-01-10 19:54:00,37.950492353006645,-121.66094645630716,fire in downtown,42.0
110698,flood near river,2023-01-10 19:55:00,37.92538892854692,-121.81626924656892,flood near river,25.0
136356,emergency in Zone A,2023-01-10 19:56:00,37.81255204528662,-122.43177275319069,emergency in zone a,20.0
125533,fire in downtown,2023-01-10 19:57:00,37.20416329949691,-122.41261684847004,fire in downtown,39.0
167737,flood near river,2023-01-10 19:58:00,37.26307859552724,-122.30318595269942,flood near river,49.0
192512,fire in downtown,2023-01-10 19:59:00,37.6135178676874,-121.95528945914543,fire in downtown,11.0
131565,evacuate Zone C,2023-01-10 20:00:00,37.05877119060789,-122.01709687481006,evacuate zone c,14.0
162681,evacuate Zone C,2023-01-10 20:01:00,37.21354973590993,-121.7518642461858,evacuate zone c,4.0
172460,evacuate Zone C,2023-01-10 20:02:00,37.88184242036035,-122.03550839904364,evacuate zone c,34.0
122321,evacuate Zone C,2023-01-10 20:03:00,37.42240435504246,-122.00885380944716,evacuate zone c,16.0
110671,flood near river,2023-01-10 20:04:00,37.42333580522901,-121.56625581427826,flood near river,44.0
120224,flood near river,2023-01-10 20:05:00,37.66205924523066,-122.10862144256326,flood near river,35.0
119915,flood near river,2023-01-10 20:06:00,37.34494307556116,-122.42529285491116,flood near river,17.0
166578,flood near river,2023-01-10 20:07:00,37.84746213958104,-122.29230323474744,flood near river,12.0
180673,evacuate Zone C,2023-01-10 20:08:00,37.48856698900541,-122.35663722193624,evacuate zone c,43.0
112968,earthquake felt,2023-01-10 20:09:00,37.10274064194306,-122.11549048469588,earthquake felt,2.0
166011,evacuate Zone C,2023-01-10 20:10:00,37.17352143425793,-122.0744832183616,evacuate zone c,26.0
118632,flood near river,2023-01-10 20:11:00,37.53161181932545,-122.3253684703908,flood near river,43.0
159397,earthquake felt,2023-01-10 20:12:00,37.83683638523616,-122.49039471335584,earthquake felt,1.0
171483,flood near river,2023-01-10 20:13:00,37.34438464600246,-121.66650238257172,flood near river,21.0
141889,flood near river,2023-01-10 20:14:00,37.09971275210045,-121.96378619478205,flood near river,14.0
114238,emergency in Zone A,2023-01-10 20:15:00,37.11785716071597,-122.46284503278302,emergency in zone a,9.0
170431,emergency in Zone A,2023-01-10 20:16:00,37.18878412564425,-122.13488718459278,emergency in zone a,26.0
150165,flood near river,2023-01-10 20:17:00,37.76972694244472,-122.2765908327284,flood near river,12.0
177834,evacuate Zone C,2023-01-10 20:18:00,37.04590710929538,-122.4372151363132,evacuate zone c,9.0
146695,flood near river,2023-01-10 20:19:00,37.54949012616048,-122.44868787828815,flood near river,7.0
104246,emergency in Zone A,2023-01-10 20:20:00,37.59630039043101,-121.91375739628968,emergency in zone a,11.0
190845,evacuate Zone C,2023-01-10 20:21:00,37.21105479278948,-122.26976759771784,evacuate zone c,37.0
158611,evacuate Zone C,2023-01-10 20:22:00,37.999839734869525,-122.34297421543992,evacuate zone c,40.0
149145,fire in downtown,2023-01-10 20:23:00,37.28125256444986,-122.15973036551966,fire in downtown,36.0
110614,fire in downtown,2023-01-10 20:24:00,37.27725247638014,-121.81852737330696,fire in downtown,28.0
192917,emergency in Zone A,2023-01-10 20:25:00,37.0759876914123,-122.28904428531348,emergency in zone a,24.0
131816,earthquake felt,2023-01-10 20:26:00,37.009805909847856,-121.77575704252186,earthquake felt,29.0
102197,earthquake felt,2023-01-10 20:27:00,37.849900986626416,-121.73785963884715,earthquake felt,31.0
119653,evacuate Zone C,2023-01-10 20:28:00,37.17201277254792,-122.23838138019508,evacuate zone c,37.0
187182,flood near river,2023-01-10 20:29:00,37.16493322316381,-122.33913891105134,flood near river,39.0
168436,emergency in Zone A,2023-01-10 20:30:00,37.82502423664577,-122.33010312634616,emergency in zone a,12.0
128227,emergency in Zone A,2023-01-10 20:31:00,37.42959887356337,-122.21205266310264,emergency in zone a,5.0
125475,fire in downtown,2023-01-10 20:32:00,37.15811818591604,-122.49727918659076,fire in downtown,9.0
159736,evacuate Zone C,2023-01-10 20:33:00,37.92041952346239,-122.0538541171944,evacuate zone c,34.0
142135,earthquake felt,2023-01-10 20:34:00,37.18564982593848,-121.86821417287835,earthquake felt,46.0
180901,earthquake felt,2023-01-10 20:35:00,37.5045272046871,-122.25013136564588,earthquake felt,43.0
139666,flood near river,2023-01-10 20:36:00,37.29434685280851,-122.42155745123348,flood near river,17.0
104815,earthquake felt,2023-01-10 20:37:00,37.85341934374295,-121.59826837510718,earthquake felt,6.0
145185,emergency in Zone A,2023-01-10 20:38:00,37.482802274480974,-121.95600706853936,emergency in zone a,11.0
137999,earthquake felt,2023-01-10 20:39:00,37.88806314948279,-121.56146790567844,earthquake felt,27.0
158867,earthquake felt,2023-01-10 20:40:00,37.60098846035501,-122.3806953966326,earthquake felt,7.0
105094,earthquake felt,2023-01-10 20:41:00,37.90357973104942,-122.32959489166194,earthquake felt,40.0
158516,emergency in Zone A,2023-01-10 20:42:00,37.34527320996701,-122.34433036436144,emergency in zone a,49.0
176231,fire in downtown,2023-01-10 20:43:00,37.60817630091838,-121.7917237815207,fire in downtown,48.0
146880,flood near river,2023-01-10 20:44:00,37.14293367926078,-122.39844258503288,flood near river,39.0
159740,earthquake felt,2023-01-10 20:45:00,37.61771628333009,-122.26725931734568,earthquake felt,47.0
183410,flood near river,2023-01-10 20:46:00,37.09227664059442,-121.59369343761452,flood near river,32.0
156350,earthquake felt,2023-01-10 20:47:00,37.28893790033376,-121.84878641731542,earthquake felt,28.0
139094,fire in downtown,2023-01-10 20:48:00,37.15740890156823,-122.44239468434152,fire in downtown,9.0
150468,earthquake felt,2023-01-10 20:49:00,37.41494873862639,-121.64592854437274,earthquake felt,0.0
126682,fire in downtown,2023-01-10 20:50:00,37.40547106198725,-122.24503681634668,fire in downtown,5.0
188210,emergency in Zone A,2023-01-10 20:51:00,37.74964974622293,-122.12151959290708,emergency in zone a,38.0
166604,earthquake felt,2023-01-10 20:52:00,37.90290554091504,-122.26814434241628,earthquake felt,40.0
191502,fire in downtown,2023-01-10 20:53:00,37.75316259655738,-122.04442573366131,fire in downtown,38.0
142125,emergency in Zone A,2023-01-10 20:54:00,37.58301604873135,-122.19258742313262,emergency in zone a,15.0
169983,emergency in Zone A,2023-01-10 20:55:00,37.737417870515806,-122.26529566565172,emergency in zone a,12.0
174200,earthquake felt,2023-01-10 20:56:00,37.02600253482393,-122.26999884782212,earthquake felt,24.0
181582,earthquake felt,2023-01-10 20:57:00,37.16075519987153,-122.40859056922568,earthquake felt,39.0
122659,fire in downtown,2023-01-10 20:58:00,37.96705489609235,-122.01181235264455,fire in downtown,34.0
169868,evacuate Zone C,2023-01-10 20:59:00,37.10149140614048,-121.5916444879057,evacuate zone c,32.0
103894,fire in downtown,2023-01-10 21:00:00,37.081526868994565,-121.55092265241208,fire in downtown,32.0
118712,fire in downtown,2023-01-10 21:01:00,37.26792084825114,-121.95118786686686,fire in downtown,46.0
162799,evacuate Zone C,2023-01-10 21:02:00,37.71619049656191,-122.49846245306962,evacuate zone c,20.0
181743,fire in downtown,2023-01-10 21:03:00,37.16315099816796,-121.53762506278656,fire in downtown,13.0
192250,flood near river,2023-01-10 21:04:00,37.929088669098455,-121.76995143725787,flood near river,42.0
196717,evacuate Zone C,2023-01-10 21:05:00,37.32827386600795,-122.13439220072868,evacuate zone c,36.0
182194,earthquake felt,2023-01-10 21:06:00,37.155893592662025,-121.55326512843592,earthquake felt,13.0
123600,earthquake felt,2023-01-10 21:07:00,37.164261147813406,-122.10767443024297,earthquake felt,26.0
195032,fire in downtown,2023-01-10 21:08:00,37.94229928316919,-122.19048004431954,fire in downtown,18.0
109447,flood near river,2023-01-10 21:09:00,37.14680873287607,-121.97304227522136,flood near river,14.0
107274,flood near river,2023-01-10 21:10:00,37.56857988322732,-122.45496688207524,flood near river,7.0
159560,fire in downtown,2023-01-10 21:11:00,37.391489105471,-122.05590447849411,fire in downtown,33.0
140638,fire in downtown,2023-01-10 21:12:00,37.69577159062312,-121.88427331895308,fire in downtown,23.0
156132,evacuate Zone C,2023-01-10 21:13:00,37.00013115674691,-121.9797854148938,evacuate zone c,14.0
138671,emergency in Zone A,2023-01-10 21:14:00,37.597241576974646,-121.84681742337771,emergency in zone a,48.0
164510,evacuate Zone C,2023-01-10 21:15:00,37.61935964502412,-122.3994208436636,evacuate zone c,7.0
120669,emergency in Zone A,2023-01-10 21:16:00,37.60852976839731,-122.43717551562791,emergency in zone a,7.0
129125,emergency in Zone A,2023-01-10 21:17:00,37.912018814855706,-121.5896096214311,emergency in zone a,27.0
185687,fire in downtown,2023-01-10 21:18:00,37.87575399930847,-121.68768386479414,fire in downtown,42.0
109869,earthquake felt,2023-01-10 21:19:00,37.95486956207178,-121.88466443480507,earthquake felt,25.0
159277,earthquake felt,2023-01-10 21:20:00,37.16625573109568,-121.90433634962372,earthquake felt,46.0
136955,evacuate Zone C,2023-01-10 21:21:00,37.21266741876658,-122.15494158969064,evacuate zone c,37.0
182978,emergency in Zone A,2023-01-10 21:22:00,37.321515607770905,-122.19707089854582,emergency in zone a,5.0
140245,emergency in Zone A,2023-01-10 21:23:00,37.38568634281281,-121.50017050056589,emergency in zone a,44.0
166327,fire in downtown,2023-01-10 21:24:00,37.123941349496434,-122.29114236770975,fire in downtown,24.0
193316,emergency in Zone A,2023-01-10 21:25:00,37.64567819905578,-122.42711113088627,emergency in zone a,7.0
151614,evacuate Zone C,2023-01-10 21:26:00,37.982747305705296,-122.29517944121908,evacuate zone c,40.0
187763,evacuate Zone C,2023-01-10 21:27:00,37.61975017137146,-121.55618737681242,evacuate zone c,30.0
197481,flood near river,2023-01-10 21:28:00,37.37005475058468,-122.0693344949105,flood near river,36.0
106988,emergency in Zone A,2023-01-10 21:29:00,37.301784067958536,-121.53128047391093,emergency in zone a,13.0
155510,earthquake felt,2023-01-10 21:30:00,37.38787628555686,-121.73000066001995,earthquake felt,21.0
121564,emergency in Zone A,2023-01-10 21:31:00,37.82428546934032,-121.94390248832764,emergency in zone a,10.0
135204,emergency in Zone A,2023-01-10 21:32:00,37.79804527628118,-122.08644335710903,emergency in zone a,38.0
131989,fire in downtown,2023-01-10 21:33:00,37.39522408179944,-122.19603108473216,fire in downtown,5.0
189828,earthquake felt,2023-01-10 21:34:00,37.44609534326122,-121.61515957094494,earthquake felt,44.0
105672,emergency in Zone A,2023-01-10 21:35:00,37.951489247090336,-121.66999918903892,emergency in zone a,42.0
130294,emergency in Zone A,2023-01-10 21:36:00,37.07210192315077,-122.25696242929476,emergency in zone a,24.0
173206,evacuate Zone C,2023-01-10 21:37:00,37.76936689011525,-121.87048412822172,evacuate zone c,10.0
159223,emergency in Zone A,2023-01-10 21:38:00,37.83632344374386,-122.49334163009956,emergency in zone a,1.0
106796,emergency in Zone A,2023-01-10 21:39:00,37.67532227106948,-121.6383607022907,emergency in zone a,19.0
104029,earthquake felt,2023-01-10 21:40:00,37.92633113322504,-121.63743450760737,earthquake felt,27.0
105314,earthquake felt,2023-01-10 21:41:00,37.422349989750046,-122.23320909635756,earthquake felt,5.0
122419,earthquake felt,2023-01-10 21:42:00,37.94317256013928,-121.79880384805216,earthquake felt,25.0
167350,emergency in Zone A,2023-01-10 21:43:00,37.09617588265508,-121.76037633836634,emergency in zone a,8.0
175385,earthquake felt,2023-01-10 21:44:00,37.462810979177554,-122.2753723471676,earthquake felt,43.0
199602,emergency in Zone A,2023-01-10 21:45:00,37.96111717431769,-122.10233406743426,emergency in zone a,18.0
176477,evacuate Zone C,2023-01-10 21:46:00,37.94368367032208,-122.18098629408308,evacuate zone c,18.0
122256,earthquake felt,2023-01-10 21:47:00,37.517538134950506,-121.64179804333416,earthquake felt,0.0
160291,earthquake felt,2023-01-10 21:48:00,37.50041951415381,-122.23872294882057,earthquake felt,43.0
114577,flood near river,2023-01-10 21:49:00,37.49718021730092,-121.92209235456656,flood near river,11.0
124958,emergency in Zone A,2023-01-10 21:50:00,37.15751300205227,-121.86991891752405,emergency in zone a,46.0
116476,emergency in Zone A,2023-01-10 21:51:00,37.253046595455714,-122.0159038367254,emergency in zone a,36.0
146398,emergency in Zone A,2023-01-10 21:52:00,37.47367035230073,-122.09995321087855,emergency in zone a,33.0
147605,fire in downtown,2023-01-10 21:53:00,37.84110728783151,-122.08768586629353,fire in downtown,38.0
137229,flood near river,2023-01-10 21:54:00,37.37637287630585,-122.04150490179197,flood near river,36.0
155426,evacuate Zone C,2023-01-10 21:55:00,37.49615191218271,-122.14558094818138,evacuate zone c,33.0
143265,emergency in Zone A,2023-01-10 21:56:00,37.10548428886143,-121.9680794608374,emergency in zone a,14.0
141159,flood near river,2023-01-10 21:57:00,37.74981303009192,-121.76461093851891,flood near river,31.0
139124,fire in downtown,2023-01-10 21:58:00,37.21307771423154,-122.3137890620715,fire in downtown,39.0
157046,emergency in Zone A,2023-01-10 21:59:00,37.49733045684705,-122.39294939175784,emergency in zone a,22.0
114904,flood near river,2023-01-10 22:00:00,37.70797823796298,-121.59016168156288,flood near river,41.0
153104,evacuate Zone C,2023-01-10 22:01:00,37.897851911398696,-121.82482356724366,evacuate zone c,25.0
155322,fire in downtown,2023-01-10 22:02:00,37.83286474341483,-121.86645688882446,fire in downtown,10.0
188724,earthquake felt,2023-01-10 22:03:00,37.96482890221197,-121.72240393767066,earthquake felt,42.0
130237,flood near river,2023-01-10 22:04:00,37.03718898722092,-121.5713611574907,flood near river,32.0
106519,evacuate Zone C,2023-01-10 22:05:00,37.18337542343262,-122.26564970924407,evacuate zone c,37.0
138053,flood near river,2023-01-10 22:06:00,37.73620618885163,-122.07638890369827,flood near river,38.0
199262,flood near river,2023-01-10 22:07:00,37.3271132640196,-121.5633615151713,flood near river,44.0
125916,flood near river,2023-01-10 22:08:00,37.78582606829018,-122.15246872093728,flood near river,38.0
117240,evacuate Zone C,2023-01-10 22:09:00,37.62138649732466,-121.60159353923694,evacuate zone c,30.0
139898,evacuate Zone C,2023-01-10 22:10:00,37.96069161142795,-122.47742736877298,evacuate zone c,1.0
186995,evacuate Zone C,2023-01-10 22:11:00,37.3178587362972,-121.73886218334532,evacuate zone c,21.0
190244,evacuate Zone C,2023-01-10 22:12:00,37.8975850264329,-122.28937426643604,evacuate zone c,40.0
100270,earthquake felt,2023-01-10 22:13:00,37.69294086046913,-122.2358864628879,earthquake felt,35.0
148629,earthquake felt,2023-01-10 22:14:00,37.92538964774048,-121.93674197292786,earthquake felt,25.0
191633,earthquake felt,2023-01-10 22:15:00,37.122633475332215,-121.88181066829644,earthquake felt,29.0
192592,emergency in Zone A,2023-01-10 22:16:00,37.71097977923467,-121.64913798160944,emergency in zone a,19.0
166261,evacuate Zone C,2023-01-10 22:17:00,37.75819330230998,-121.98622299954124,evacuate zone c,10.0
170546,evacuate Zone C,2023-01-10 22:18:00,37.10065998986122,-122.47120028850956,evacuate zone c,9.0
125224,earthquake felt,2023-01-10 22:19:00,37.51779410353738,-122.044050935574,earthquake felt,33.0
180397,fire in downtown,2023-01-10 22:20:00,37.577914859900304,-121.87263650613004,fire in downtown,23.0
109704,fire in downtown,2023-01-10 22:21:00,37.3346383595263,-122.0086606913186,fire in downtown,16.0
178232,fire in downtown,2023-01-10 22:22:00,37.369213422472704,-121.83526919698964,fire in downtown,28.0
157599,emergency in Zone A,2023-01-10 22:23:00,37.12726563669771,-122.08194383609764,emergency in zone a,26.0
155613,evacuate Zone C,2023-01-10 22:24:00,37.77354685098783,-121.74295893255288,evacuate zone c,31.0
138095,fire in downtown,2023-01-10 22:25:00,37.25700623615224,-121.92043553198477,fire in downtown,46.0
124185,evacuate Zone C,2023-01-10 22:26:00,37.640954944348834,-121.54880829237224,evacuate zone c,30.0
198792,evacuate Zone C,2023-01-10 22:27:00,37.67007231493877,-121.7424123360928,evacuate zone c,19.0
193341,emergency in Zone A,2023-01-10 22:28:00,37.50786585782328,-121.88160808042971,emergency in zone a,45.0
173550,flood near river,2023-01-10 22:29:00,37.77108750183829,-122.247838757311,flood near river,12.0
131284,earthquake felt,2023-01-10 22:30:00,37.1455602850967,-121.96948769201472,earthquake felt,14.0
109395,earthquake felt,2023-01-10 22:31:00,37.16560625910687,-121.97389822083352,earthquake felt,46.0
122327,evacuate Zone C,2023-01-10 22:32:00,37.077274390270375,-122.04635608233984,evacuate zone c,14.0
142604,emergency in Zone A,2023-01-10 22:33:00,37.49122140732519,-122.0482913703396,emergency in zone a,33.0
194280,earthquake felt,2023-01-10 22:34:00,37.103273325028425,-122.02871349221172,earthquake felt,14.0
104466,flood near river,2023-01-10 22:35:00,37.909973497602216,-122.1647726655574,flood near river,18.0
137225,emergency in Zone A,2023-01-10 22:36:00,37.064789474022426,-122.16959989302876,emergency in zone a,2.0
186382,emergency in Zone A,2023-01-10 22:37:00,37.47098195693054,-122.01878568239172,emergency in zone a,33.0
142564,fire in downtown,2023-01-10 22:38:00,37.0505105238622,-121.72475121494972,fire in downtown,8.0
167695,earthquake felt,2023-01-10 22:39:00,37.49293861343422,-121.62419649487671,earthquake felt,0.0
166210,fire in downtown,2023-01-10 22:40:00,37.00238034281048,-122.31719354670612,fire in downtown,24.0
125328,flood near river,2023-01-10 22:41:00,37.09416266773441,-122.3343136823071,flood near river,24.0
197710,earthquake felt,2023-01-10 22:42:00,37.20320257366042,-121.52440436643973,earthquake felt,13.0
131306,emergency in Zone A,2023-01-10 22:43:00,37.80868793711068,-121.6262452335295,emergency in zone a,6.0
177871,fire in downtown,2023-01-10 22:44:00,37.13646662963791,-121.99242584430792,fire in downtown,14.0
198554,flood near river,2023-01-10 22:45:00,37.95115826153365,-121.9681188999491,flood near river,34.0
122595,fire in downtown,2023-01-10 22:46:00,37.17206802995757,-122.48012461244129,fire in downtown,17.0
100749,fire in downtown,2023-01-10 22:47:00,37.72528271900789,-121.80438868000545,fire in downtown,31.0
192788,earthquake felt,2023-01-10 22:48:00,37.794701007149214,-121.93258292904363,earthquake felt,10.0
147451,earthquake felt,2023-01-10 22:49:00,37.69413449228049,-122.1329047375496,earthquake felt,35.0
133437,fire in downtown,2023-01-10 22:50:00,37.798159312878965,-121.94276372035571,fire in downtown,10.0
114446,fire in downtown,2023-01-10 22:51:00,37.69636879555061,-121.80221373392132,fire in downtown,23.0
131784,fire in downtown,2023-01-10 22:52:00,37.8204970536726,-121.6015845286925,fire in downtown,6.0
117560,earthquake felt,2023-01-10 22:53:00,37.34425590857882,-122.26438778176193,earthquake felt,49.0
189481,earthquake felt,2023-01-10 22:54:00,37.23348085286407,-122.01599426525036,earthquake felt,26.0
166615,flood near river,2023-01-10 22:55:00,37.28845084182639,-122.14185294563369,flood near river,36.0
196215,evacuate Zone C,2023-01-10 22:56:00,37.67676274088852,-122.2801198236618,evacuate zone c,47.0
175847,emergency in Zone A,2023-01-10 22:57:00,37.25591352532838,-121.87293907375498,emergency in zone a,46.0
168633,evacuate Zone C,2023-01-10 22:58:00,37.15776987731231,-121.98075665105767,evacuate zone c,46.0
115774,earthquake felt,2023-01-10 22:59:00,37.70122595147895,-121.99819042037213,earthquake felt,3.0
173346,fire in downtown,2023-01-10 23:00:00,37.32828122491662,-122.36196267043351,fire in downtown,49.0
186767,evacuate Zone C,2023-01-10 23:01:00,37.49087999297407,-121.69988846179402,evacuate zone c,0.0
114916,flood near river,2023-01-10 23:02:00,37.95165730124181,-121.53402119971987,flood near river,27.0
199420,evacuate Zone C,2023-01-10 23:03:00,37.3937441816946,-121.67502046116202,evacuate zone c,21.0
195992,flood near river,2023-01-10 23:04:00,37.14363778665735,-121.78529266093796,flood near river,4.0
103052,earthquake felt,2023-01-10 23:05:00,37.89597966213585,-121.93511462273716,earthquake felt,25.0
116053,flood near river,2023-01-10 23:06:00,37.7872445105362,-122.37159555902274,flood near river,20.0
146321,flood near river,2023-01-10 23:07:00,37.643875813190725,-122.22377195967589,flood near river,35.0
158206,fire in downtown,2023-01-10 23:08:00,37.63807517291784,-121.88268346829024,fire in downtown,23.0
109735,evacuate Zone C,2023-01-10 23:09:00,37.55735158671403,-122.08339789251993,evacuate zone c,15.0
199503,fire in downtown,2023-01-10 23:10:00,37.12112014486373,-122.32033152526708,fire in downtown,24.0
123248,emergency in Zone A,2023-01-10 23:11:00,37.500044145837926,-122.17434144463986,emergency in zone a,15.0
197603,flood near river,2023-01-10 23:12:00,37.79209119062853,-122.20502817102538,flood near river,12.0
148283,evacuate Zone C,2023-01-10 23:13:00,37.084816361748246,-122.46685917588697,evacuate zone c,9.0
163211,evacuate Zone C,2023-01-10 23:14:00,37.84586472167351,-122.26205188443932,evacuate zone c,12.0
111839,earthquake felt,2023-01-10 23:15:00,37.89124166913957,-122.4772678176988,earthquake felt,1.0
165758,fire in downtown,2023-01-10 23:16:00,37.67727573878346,-121.62734285555884,fire in downtown,19.0
185206,flood near river,2023-01-10 23:17:00,37.44225089398039,-122.41042492727122,flood near river,22.0
139606,fire in downtown,2023-01-10 23:18:00,37.96405379009515,-121.83301636162923,fire in downtown,25.0
124262,flood near river,2023-01-10 23:19:00,37.8775122747322,-121.59885470627334,flood near river,27.0
136670,emergency in Zone A,2023-01-10 23:20:00,37.64630452242995,-121.51879226748676,emergency in zone a,41.0
195239,earthquake felt,2023-01-10 23:21:00,37.79916286515355,-122.12882656333528,earthquake felt,38.0
168837,fire in downtown,2023-01-10 23:22:00,37.94182771439213,-121.63383324848964,fire in downtown,27.0
197674,earthquake felt,2023-01-10 23:23:00,37.92178714959695,-121.99126098576176,earthquake felt,34.0
158371,fire in downtown,2023-01-10 23:24:00,37.73227169302111,-122.03459754812016,fire in downtown,3.0
124217,fire in downtown,2023-01-10 23:25:00,37.4804524793361,-122.28036783824004,fire in downtown,43.0
105244,fire in downtown,2023-01-10 23:26:00,37.1034189194227,-121.8684727257791,fire in downtown,29.0
185495,fire in downtown,2023-01-10 23:27:00,37.73398059580295,-121.76666186075292,fire in downtown,31.0
180439,evacuate Zone C,2023-01-10 23:28:00,37.58611932868048,-121.55522094201515,evacuate zone c,30.0
171681,fire in downtown,2023-01-10 23:29:00,37.92652840790712,-122.23571403957442,fire in downtown,40.0
178551,evacuate Zone C,2023-01-10 23:30:00,37.53969396737704,-121.82282483398734,evacuate zone c,48.0
196065,fire in downtown,2023-01-10 23:31:00,37.39552761358928,-122.48649158962974,fire in downtown,22.0
113861,fire in downtown,2023-01-10 23:32:00,37.85216124698163,-122.24223735074386,fire in downtown,12.0
127488,evacuate Zone C,2023-01-10 23:33:00,37.7007722853475,-121.88310696254342,evacuate zone c,23.0
130142,flood near river,2023-01-10 23:34:00,37.75134943127395,-121.66202923523085,flood near river,6.0
179022,emergency in Zone A,2023-01-10 23:35:00,37.813059579008026,-122.39250806333884,emergency in zone a,20.0
114736,emergency in Zone A,2023-01-10 23:36:00,37.63750867142507,-122.05873150139765,emergency in zone a,3.0
158807,fire in downtown,2023-01-10 23:37:00,37.974838605292085,-122.04878802308176,fire in downtown,34.0
144371,fire in downtown,2023-01-10 23:38:00,37.99966794316825,-122.13540608573278,fire in downtown,18.0
149950,fire in downtown,2023-01-10 23:39:00,37.27336256402567,-121.5402871503656,fire in downtown,13.0
195434,fire in downtown,2023-01-10 23:40:00,37.29951114233188,-121.972884837591,fire in downtown,16.0
158741,evacuate Zone C,2023-01-10 23:41:00,37.59739632211716,-121.66538014597594,evacuate zone c,19.0
127350,earthquake felt,2023-01-10 23:42:00,37.81453313073799,-122.11055919413722,earthquake felt,38.0
154350,emergency in Zone A,2023-01-10 23:43:00,37.47822908468893,-121.819785856819,emergency in zone a,45.0
153254,fire in downtown,2023-01-10 23:44:00,37.16834726669675,-121.9697423642739,fire in downtown,46.0
190658,evacuate Zone C,2023-01-10 23:45:00,37.63046830066231,-122.14637012073872,evacuate zone c,15.0
172514,evacuate Zone C,2023-01-10 23:46:00,37.72480258483867,-121.52589722436971,evacuate zone c,41.0
140622,emergency in Zone A,2023-01-10 23:47:00,37.42021951957501,-121.63470261238162,emergency in zone a,0.0
125561,flood near river,2023-01-10 23:48:00,37.69517035095944,-121.80058195464596,flood near river,23.0
128871,fire in downtown,2023-01-10 23:49:00,37.94134847110787,-122.27377529555888,fire in downtown,40.0
129908,emergency in Zone A,2023-01-10 23:50:00,37.47537358601772,-122.18169704005224,emergency in zone a,33.0
188286,earthquake felt,2023-01-10 23:51:00,37.653591425321,-121.92496022329064,earthquake felt,23.0
175929,flood near river,2023-01-10 23:52:00,37.41443521647357,-121.7065961732054,flood near river,0.0
196690,evacuate Zone C,2023-01-10 23:53:00,37.71873235363484,-122.40925697055825,evacuate zone c,20.0
116786,earthquake felt,2023-01-10 23:54:00,37.99909791350068,-121.9778453483951,earthquake felt,34.0
108078,earthquake felt,2023-01-10 23:55:00,37.06117181107981,-121.7123010380916,earthquake felt,8.0
199294,flood near river,2023-01-10 23:56:00,37.19200057994071,-122.46320878841829,flood near river,17.0
168803,evacuate Zone C,2023-01-10 23:57:00,37.91765057036791,-121.6488241719553,evacuate zone c,42.0
137855,flood near river,2023-01-10 23:58:00,37.74148326199837,-122.0074252276607,flood near river,3.0
177984,fire in downtown,2023-01-10 23:59:00,37.92105161341998,-122.34024362914168,fire in downtown,40.0
135660,evacuate Zone C,2023-01-11 00:00:00,37.63193115995608,-122.324211929019,evacuate zone c,47.0
143099,flood near river,2023-01-11 00:01:00,37.5987009122509,-122.29830207786917,flood near river,47.0
198009,flood near river,2023-01-11 00:02:00,37.46822968581938,-122.13572954806126,flood near river,33.0
154018,flood near river,2023-01-11 00:03:00,37.29904427012967,-121.61743388636133,flood near river,13.0
187092,flood near river,2023-01-11 00:04:00,37.26955420784713,-121.8860195441769,flood near river,46.0
123008,flood near river,2023-01-11 00:05:00,37.29222166371292,-121.80999050753265,flood near river,28.0
129982,emergency in Zone A,2023-01-11 00:06:00,37.45826039955808,-121.83434233948503,emergency in zone a,45.0
101702,evacuate Zone C,2023-01-11 00:07:00,37.84914220828008,-122.1219098134994,evacuate zone c,38.0
103395,earthquake felt,2023-01-11 00:08:00,37.35585146019579,-122.383651025453,earthquake felt,49.0
154729,emergency in Zone A,2023-01-11 00:09:00,37.24400961806355,-121.84893064025768,emergency in zone a,28.0
167923,fire in downtown,2023-01-11 00:10:00,37.46074218692028,-121.77402081415036,fire in downtown,45.0
188127,flood near river,2023-01-11 00:11:00,37.51026135676941,-122.22708740649324,flood near river,43.0
122314,fire in downtown,2023-01-11 00:12:00,37.992833146945706,-122.34037888311566,fire in downtown,40.0
151711,evacuate Zone C,2023-01-11 00:13:00,37.23321689280076,-121.75915269284684,evacuate zone c,4.0
139163,flood near river,2023-01-11 00:14:00,37.78945099802798,-122.4871133166969,flood near river,20.0
174193,evacuate Zone C,2023-01-11 00:15:00,37.967946031133394,-121.92967276713745,evacuate zone c,25.0
124708,evacuate Zone C,2023-01-11 00:16:00,37.20500894864366,-121.7282677559623,evacuate zone c,4.0
133446,flood near river,2023-01-11 00:17:00,37.85715067421611,-121.7427365556893,flood near river,31.0
194332,flood near river,2023-01-11 00:18:00,37.50520866917567,-121.71158490653272,flood near river,0.0
197996,evacuate Zone C,2023-01-11 00:19:00,37.348879758660296,-121.75810136147518,evacuate zone c,21.0
137088,emergency in Zone A,2023-01-11 00:20:00,37.68292464925804,-121.91010729342176,emergency in zone a,23.0
166619,earthquake felt,2023-01-11 00:21:00,37.848123322565975,-121.66439429094564,earthquake felt,6.0
178931,flood near river,2023-01-11 00:22:00,37.865743663702666,-122.31429731076705,flood near river,12.0
115136,fire in downtown,2023-01-11 00:23:00,37.45126358505516,-121.83347516376932,fire in downtown,45.0
105992,emergency in Zone A,2023-01-11 00:24:00,37.66147084765978,-121.98255907583304,emergency in zone a,3.0
110642,flood near river,2023-01-11 00:25:00,37.653074727948336,-122.32444125882104,flood near river,47.0
