business_id,date,revenue_usd,transactions
4631,5/9/27 0:00,3914.069855,38
8930,5/8/27 23:00,9349.837024,82
8474,5/8/27 22:00,5089.927641,11
5765,5/8/27 21:00,8626.854072,68
7705,5/8/27 20:00,912.3322225,34
2218,5/8/27 19:00,831.2085271,30
9226,5/8/27 18:00,8494.669133,70
9771,5/8/27 17:00,4356.993382,89
6274,5/8/27 16:00,3068.380707,30
4511,5/8/27 15:00,5235.065005,34
3919,5/8/27 14:00,8642.388571,25
8453,5/8/27 13:00,1205.190634,38
3246,5/8/27 12:00,8188.490406,6
3487,5/8/27 11:00,4112.949138,53
3756,5/8/27 10:00,689.9522287,68
8815,5/8/27 9:00,2878.11298,97
5100,5/8/27 8:00,6306.119309,84
6439,5/8/27 7:00,1158.854191,78
2391,5/8/27 6:00,5382.075838,14
9313,5/8/27 5:00,5680.81233,34
1066,5/8/27 4:00,594.9858585,26
3149,5/8/27 3:00,9195.681165,6
7877,5/8/27 2:00,3724.543272,76
5309,5/8/27 1:00,3415.618019,74
5611,5/8/27 0:00,9923.388766,60
9942,5/7/27 23:00,5451.394847,81
1864,5/7/27 22:00,902.5511175,95
5118,5/7/27 21:00,3101.856326,22
5415,5/7/27 20:00,5921.783363,79
6941,5/7/27 19:00,598.6074783,76
8898,5/7/27 18:00,7017.327776,3
6542,5/7/27 17:00,3947.017382,19
8883,5/7/27 16:00,6882.784761,95
5592,5/7/27 15:00,8372.63752,86
2300,5/7/27 14:00,1762.43591,84
2145,5/7/27 13:00,906.4418792,85
9556,5/7/27 12:00,4083.467825,69
7805,5/7/27 11:00,7987.148632,57
5781,5/7/27 10:00,2042.75415,43
8146,5/7/27 9:00,3127.261363,60
2231,5/7/27 8:00,7996.051739,38
6435,5/7/27 7:00,978.6972887,84
8757,5/7/27 6:00,403.4444755,37
1489,5/7/27 5:00,8582.264061,5
5825,5/7/27 4:00,3340.549233,21
2739,5/7/27 3:00,743.4286027,58
7639,5/7/27 2:00,5814.794223,59
8938,5/7/27 1:00,9702.21477,48
5699,5/7/27 0:00,8657.1797,49
5976,5/6/27 23:00,9050.500653,76
4193,5/6/27 22:00,5346.136885,48
2994,5/6/27 21:00,7484.826479,72
9743,5/6/27 20:00,7756.409144,10
8885,5/6/27 19:00,9253.62542,64
8595,5/6/27 18:00,3071.515256,53
5919,5/6/27 17:00,5976.607108,92
6332,5/6/27 16:00,9088.532259,29
7287,5/6/27 15:00,5685.74443,62
2638,5/6/27 14:00,3466.936745,37
2295,5/6/27 13:00,567.2170258,37
2455,5/6/27 12:00,3562.116927,89
1558,5/6/27 11:00,1576.860762,28
8306,5/6/27 10:00,3968.301379,77
5393,5/6/27 9:00,3086.0702,98
9402,5/6/27 8:00,9049.338451,14
1357,5/6/27 7:00,2645.70129,39
8069,5/6/27 6:00,4329.605831,48
4411,5/6/27 5:00,4335.719781,85
2844,5/6/27 4:00,884.172729,85
7904,5/6/27 3:00,4665.492284,83
8653,5/6/27 2:00,2387.653566,75
1062,5/6/27 1:00,8255.729619,33
2448,5/6/27 0:00,3398.12083,9
8892,5/5/27 23:00,8985.307241,50
5567,5/5/27 22:00,623.1515272,18
6711,5/5/27 21:00,7724.63815,30
5913,5/5/27 20:00,648.1516842,94
8092,5/5/27 19:00,9658.798168,23
6678,5/5/27 18:00,2129.009792,28
9177,5/5/27 17:00,125.1906087,45
1073,5/5/27 16:00,727.4834784,66
9531,5/5/27 15:00,2388.705322,66
4552,5/5/27 14:00,5631.526827,61
3113,5/5/27 13:00,3344.486099,26
6479,5/5/27 12:00,8417.223731,38
2692,5/5/27 11:00,823.315285,46
4515,5/5/27 10:00,7660.815008,81
2303,5/5/27 9:00,9870.24206,29
1726,5/5/27 8:00,9659.767543,86
6454,5/5/27 7:00,4462.903507,88
9723,5/5/27 6:00,6597.870732,75
5658,5/5/27 5:00,2634.413254,48
8451,5/5/27 4:00,6634.128827,14
9102,5/5/27 3:00,9097.143837,72
7660,5/5/27 2:00,7020.682793,54
6594,5/5/27 1:00,7520.372901,82
9169,5/5/27 0:00,9382.251705,54
9815,5/4/27 23:00,3922.50227,75
6816,5/4/27 22:00,7599.511057,27
3887,5/4/27 21:00,2623.011258,30
6006,5/4/27 20:00,6239.032961,22
9501,5/4/27 19:00,785.9547731,71
4881,5/4/27 18:00,8455.91528,87
4722,5/4/27 17:00,6738.878861,12
6988,5/4/27 16:00,9524.195654,67
5830,5/4/27 15:00,9958.767336,12
1059,5/4/27 14:00,1293.020844,80
6454,5/4/27 13:00,655.019077,65
8443,5/4/27 12:00,7413.69245,75
7216,5/4/27 11:00,5248.819483,37
5810,5/4/27 10:00,7784.443642,43
2104,5/4/27 9:00,2125.791264,71
4553,5/4/27 8:00,3276.424262,56
7469,5/4/27 7:00,954.8228476,46
9576,5/4/27 6:00,4710.228224,60
5818,5/4/27 5:00,7997.272866,71
9359,5/4/27 4:00,6031.29565,68
7191,5/4/27 3:00,4809.940885,23
9131,5/4/27 2:00,9464.447539,75
2731,5/4/27 1:00,147.4534337,49
3610,5/4/27 0:00,5804.562453,34
2345,5/3/27 23:00,817.3008411,84
4852,5/3/27 22:00,9548.556521,80
9570,5/3/27 21:00,3378.937883,99
3900,5/3/27 20:00,5946.745256,55
3154,5/3/27 19:00,3823.01343,31
9737,5/3/27 18:00,1950.267413,71
1744,5/3/27 17:00,6673.7467,52
9701,5/3/27 16:00,984.7022283,82
2296,5/3/27 15:00,6091.648661,66
5631,5/3/27 14:00,4096.197306,12
1170,5/3/27 13:00,2846.24612,96
6359,5/3/27 12:00,523.9657437,69
8766,5/3/27 11:00,1861.537645,40
1812,5/3/27 10:00,2097.454705,43
2686,5/3/27 9:00,2152.768036,26
1062,5/3/27 8:00,1775.739605,69
8591,5/3/27 7:00,431.6806322,51
9383,5/3/27 6:00,3893.030061,35
7467,5/3/27 5:00,2178.269287,16
2967,5/3/27 4:00,965.5940508,78
3469,5/3/27 3:00,2222.335115,19
9151,5/3/27 2:00,5078.052218,21
3423,5/3/27 1:00,4444.692315,4
6815,5/3/27 0:00,9762.345852,59
4158,5/2/27 23:00,2975.1394,65
7835,5/2/27 22:00,6956.34999,6
4242,5/2/27 21:00,1867.283747,39
4197,5/2/27 20:00,6483.348972,60
5804,5/2/27 19:00,6900.479919,51
6290,5/2/27 18:00,651.012554,17
1938,5/2/27 17:00,5952.107606,32
5058,5/2/27 16:00,4013.032993,8
7869,5/2/27 15:00,1856.96513,28
6008,5/2/27 14:00,2870.972699,83
8383,5/2/27 13:00,4429.435022,15
5749,5/2/27 12:00,4965.096138,21
8468,5/2/27 11:00,2603.136799,62
1517,5/2/27 10:00,1565.021082,75
6535,5/2/27 9:00,5790.347377,20
2513,5/2/27 8:00,4086.998648,20
5544,5/2/27 7:00,4501.043375,16
9957,5/2/27 6:00,2664.299619,20
2709,5/2/27 5:00,1603.711953,20
7693,5/2/27 4:00,385.5196299,55
2471,5/2/27 3:00,1225.232513,39
6869,5/2/27 2:00,1794.515714,66
7750,5/2/27 1:00,4447.816255,1
1626,5/2/27 0:00,9870.271457,4
6040,5/1/27 23:00,827.6193443,38
5605,5/1/27 22:00,1150.488001,23
3504,5/1/27 21:00,941.3602906,83
8577,5/1/27 20:00,8208.65084,60
3758,5/1/27 19:00,1596.854187,67
6972,5/1/27 18:00,508.0645078,57
7898,5/1/27 17:00,5579.425228,58
7461,5/1/27 16:00,197.423344,33
4953,5/1/27 15:00,1772.228594,97
5018,5/1/27 14:00,5440.9047,92
6409,5/1/27 13:00,8680.810051,73
6633,5/1/27 12:00,7060.005318,79
8855,5/1/27 11:00,5362.899802,17
7114,5/1/27 10:00,7284.350604,72
9452,5/1/27 9:00,4190.442666,37
6643,5/1/27 8:00,2815.113846,66
9919,5/1/27 7:00,5523.505167,34
6463,5/1/27 6:00,4510.402247,31
9414,5/1/27 5:00,5563.71774,64
7629,5/1/27 4:00,9571.129532,3
5987,5/1/27 3:00,9406.971798,11
8473,5/1/27 2:00,1898.22855,51
6222,5/1/27 1:00,3220.255355,48
3497,5/1/27 0:00,2814.442282,10
9533,4/30/27 23:00,9101.868374,91
5082,4/30/27 22:00,460.6813089,85
9209,4/30/27 21:00,771.9995235,88
5120,4/30/27 20:00,3620.680339,55
7109,4/30/27 19:00,7349.451296,62
3764,4/30/27 18:00,9028.271334,93
3697,4/30/27 17:00,165.4607365,36
1479,4/30/27 16:00,872.2942926,69
4260,4/30/27 15:00,4784.783921,57
1978,4/30/27 14:00,1486.952847,80
4464,4/30/27 13:00,4564.652979,65
5937,4/30/27 12:00,7861.04173,79
2274,4/30/27 11:00,5872.847837,75
2364,4/30/27 10:00,2632.143659,94
4963,4/30/27 9:00,2006.593231,49
9375,4/30/27 8:00,5924.689077,46
6011,4/30/27 7:00,2303.412763,25
6902,4/30/27 6:00,7970.996432,91
4425,4/30/27 5:00,3596.407212,26
3653,4/30/27 4:00,5524.624393,98
5422,4/30/27 3:00,9528.049123,53
8208,4/30/27 2:00,4368.667132,44
7762,4/30/27 1:00,3712.750247,74
7039,4/30/27 0:00,6684.151777,14
9816,4/29/27 23:00,973.0781717,2
3016,4/29/27 22:00,7520.224015,93
1396,4/29/27 21:00,9728.938786,60
9860,4/29/27 20:00,8858.769743,1
2806,4/29/27 19:00,1161.719328,43
7883,4/29/27 18:00,5171.819766,74
3162,4/29/27 17:00,7680.627444,92
1938,4/29/27 16:00,6948.399007,42
7969,4/29/27 15:00,3865.266729,89
9154,4/29/27 14:00,7929.439359,71
7541,4/29/27 13:00,9934.056206,57
4634,4/29/27 12:00,9441.171155,28
5285,4/29/27 11:00,9508.511987,75
1747,4/29/27 10:00,8983.47561,31
1518,4/29/27 9:00,7183.0112,39
2041,4/29/27 8:00,2730.170178,46
1231,4/29/27 7:00,3684.780649,29
8992,4/29/27 6:00,6096.332484,23
5640,4/29/27 5:00,9454.563738,1
6414,4/29/27 4:00,9953.425192,80
3549,4/29/27 3:00,8636.240297,3
5684,4/29/27 2:00,5120.287348,4
2522,4/29/27 1:00,9870.80746,71
5177,4/29/27 0:00,2072.805627,5
1959,4/28/27 23:00,1427.796015,45
6527,4/28/27 22:00,486.8773916,83
1628,4/28/27 21:00,5508.367087,21
4829,4/28/27 20:00,6787.301744,16
7671,4/28/27 19:00,493.7577269,33
5086,4/28/27 18:00,4345.026604,25
8132,4/28/27 17:00,9739.320571,28
3799,4/28/27 16:00,3083.670475,45
8437,4/28/27 15:00,6907.189292,36
5692,4/28/27 14:00,2073.756711,45
5304,4/28/27 13:00,6119.503112,26
5982,4/28/27 12:00,6696.255035,15
7919,4/28/27 11:00,9617.818752,64
4340,4/28/27 10:00,9900.318844,1
4005,4/28/27 9:00,946.4403834,11
1111,4/28/27 8:00,2711.315172,35
3495,4/28/27 7:00,7755.37738,50
4326,4/28/27 6:00,5406.818617,10
5366,4/28/27 5:00,3042.068956,72
7004,4/28/27 4:00,6752.051864,27
1252,4/28/27 3:00,5794.284493,69
4001,4/28/27 2:00,9019.235537,52
5133,4/28/27 1:00,3723.07426,36
4967,4/28/27 0:00,1864.856672,70
5385,4/27/27 23:00,3284.456428,35
9412,4/27/27 22:00,3021.040566,79
9499,4/27/27 21:00,2793.936603,41
1771,4/27/27 20:00,6331.2829,43
2027,4/27/27 19:00,6677.442571,75
7939,4/27/27 18:00,9977.005481,37
7880,4/27/27 17:00,1047.745091,24
6498,4/27/27 16:00,3086.152417,28
8092,4/27/27 15:00,373.4500519,14
3532,4/27/27 14:00,3126.42084,22
1168,4/27/27 13:00,3870.21734,86
1647,4/27/27 12:00,5144.987579,65
4573,4/27/27 11:00,8032.523245,78
5714,4/27/27 10:00,2238.199563,91
4019,4/27/27 9:00,856.8685674,81
7746,4/27/27 8:00,7842.674491,96
3395,4/27/27 7:00,6105.968295,65
3171,4/27/27 6:00,5220.121191,33
5908,4/27/27 5:00,4196.257073,24
1917,4/27/27 4:00,9147.205567,27
9102,4/27/27 3:00,4887.509079,46
2021,4/27/27 2:00,2430.272408,51
2872,4/27/27 1:00,5022.362206,86
7873,4/27/27 0:00,3337.411503,94
7532,4/26/27 23:00,5925.314014,99
1768,4/26/27 22:00,5702.389448,6
5916,4/26/27 21:00,9281.514058,3
1281,4/26/27 20:00,5495.037867,14
5495,4/26/27 19:00,5954.46087,98
2402,4/26/27 18:00,3666.479335,30
8916,4/26/27 17:00,4393.637427,19
1019,4/26/27 16:00,1814.001627,21
3085,4/26/27 15:00,4210.851308,93
6260,4/26/27 14:00,9277.553794,97
6430,4/26/27 13:00,1965.360104,82
9869,4/26/27 12:00,3832.778169,6
5805,4/26/27 11:00,4795.335264,14
9455,4/26/27 10:00,5471.953446,12
4626,4/26/27 9:00,6394.925205,22
9157,4/26/27 8:00,2368.865465,19
1126,4/26/27 7:00,9649.718067,70
9232,4/26/27 6:00,1194.137708,80
6869,4/26/27 5:00,6687.594298,77
2562,4/26/27 4:00,1434.113762,99
8263,4/26/27 3:00,776.8928877,63
6646,4/26/27 2:00,9802.191735,9
9299,4/26/27 1:00,9306.948266,19
3259,4/26/27 0:00,1398.657201,15
7746,4/25/27 23:00,892.915537,32
8934,4/25/27 22:00,4581.895626,91
1142,4/25/27 21:00,1331.027594,60
3748,4/25/27 20:00,9464.439581,1
1060,4/25/27 19:00,3681.395818,74
9238,4/25/27 18:00,7781.491421,1
6451,4/25/27 17:00,9942.209852,19
4650,4/25/27 16:00,4357.560734,76
1620,4/25/27 15:00,9481.568368,43
1317,4/25/27 14:00,9112.589686,57
2808,4/25/27 13:00,4780.991751,35
9547,4/25/27 12:00,5409.028642,1
9165,4/25/27 11:00,7819.909288,61
5314,4/25/27 10:00,6077.764008,68
5146,4/25/27 9:00,5968.828771,2
8218,4/25/27 8:00,9165.914422,78
4226,4/25/27 7:00,9378.030621,24
3196,4/25/27 6:00,5289.929183,65
4185,4/25/27 5:00,1247.401586,27
4894,4/25/27 4:00,7863.120394,2
3982,4/25/27 3:00,2107.84641,82
5172,4/25/27 2:00,2051.065902,95
4462,4/25/27 1:00,7290.2047,11
7347,4/25/27 0:00,6458.453032,81
4863,4/24/27 23:00,1493.73609,37
6000,4/24/27 22:00,1207.999373,89
5252,4/24/27 21:00,9075.718861,50
1530,4/24/27 20:00,7475.031089,24
4819,4/24/27 19:00,7756.452708,26
9709,4/24/27 18:00,9204.571537,90
4300,4/24/27 17:00,3220.353543,59
3969,4/24/27 16:00,5371.449723,41
9795,4/24/27 15:00,5709.081157,79
7353,4/24/27 14:00,657.4375357,79
3064,4/24/27 13:00,8252.720121,72
5216,4/24/27 12:00,1617.503527,42
5656,4/24/27 11:00,9367.322579,54
9821,4/24/27 10:00,1566.347899,65
3661,4/24/27 9:00,4563.937906,38
3170,4/24/27 8:00,5342.006731,81
3500,4/24/27 7:00,9702.127736,96
3839,4/24/27 6:00,5616.687178,98
1490,4/24/27 5:00,5421.904688,23
2433,4/24/27 4:00,2875.539267,58
7063,4/24/27 3:00,5003.752745,68
7932,4/24/27 2:00,9404.658603,19
7280,4/24/27 1:00,7854.304566,2
4839,4/24/27 0:00,7966.850798,87
6378,4/23/27 23:00,4155.194561,14
5421,4/23/27 22:00,588.6045804,45
4443,4/23/27 21:00,3451.868599,44
1749,4/23/27 20:00,5093.613247,2
7122,4/23/27 19:00,8644.787067,6
2694,4/23/27 18:00,1301.186672,45
5358,4/23/27 17:00,9411.807593,24
9361,4/23/27 16:00,6113.597116,37
7677,4/23/27 15:00,6436.54131,92
9002,4/23/27 14:00,2089.614581,86
7650,4/23/27 13:00,3819.216167,95
6868,4/23/27 12:00,4435.56922,51
1226,4/23/27 11:00,5044.325679,52
5247,4/23/27 10:00,5528.385123,62
1997,4/23/27 9:00,5397.213214,36
7786,4/23/27 8:00,6904.224192,11
5398,4/23/27 7:00,4644.582372,80
7442,4/23/27 6:00,771.8952461,42
8148,4/23/27 5:00,1926.445404,52
9750,4/23/27 4:00,1023.809017,92
5403,4/23/27 3:00,9708.559974,58
5930,4/23/27 2:00,8880.081862,98
1434,4/23/27 1:00,7337.084277,44
9609,4/23/27 0:00,9091.312835,11
9052,4/22/27 23:00,181.3099776,66
2312,4/22/27 22:00,9425.114991,6
5325,4/22/27 21:00,163.536523,87
3634,4/22/27 20:00,8845.389789,94
8824,4/22/27 19:00,7489.436333,19
8134,4/22/27 18:00,6539.265249,43
6827,4/22/27 17:00,1185.861949,53
4637,4/22/27 16:00,2508.375202,32
9478,4/22/27 15:00,8302.005661,57
4600,4/22/27 14:00,4377.750273,93
4006,4/22/27 13:00,2480.781201,67
9900,4/22/27 12:00,6194.180285,70
7283,4/22/27 11:00,6787.009073,58
5257,4/22/27 10:00,9936.525585,87
7250,4/22/27 9:00,7411.974084,50
5916,4/22/27 8:00,713.0043674,87
8261,4/22/27 7:00,6701.18436,99
4751,4/22/27 6:00,7718.131702,26
6920,4/22/27 5:00,2300.29439,13
5279,4/22/27 4:00,856.7507784,34
9067,4/22/27 3:00,5533.725748,85
8082,4/22/27 2:00,1396.79177,24
2214,4/22/27 1:00,4457.477864,57
4585,4/22/27 0:00,3878.660654,25
4254,4/21/27 23:00,8964.735147,75
4020,4/21/27 22:00,8627.409375,98
1302,4/21/27 21:00,549.01954,22
8804,4/21/27 20:00,4310.199837,3
5293,4/21/27 19:00,1637.702574,18
9253,4/21/27 18:00,3057.301144,8
9325,4/21/27 17:00,5300.471574,82
3116,4/21/27 16:00,1243.384811,99
2215,4/21/27 15:00,5035.800477,88
2698,4/21/27 14:00,9756.125282,24
1577,4/21/27 13:00,9840.91982,39
8086,4/21/27 12:00,9958.370053,97
1256,4/21/27 11:00,8529.754234,29
5864,4/21/27 10:00,2724.604134,25
2836,4/21/27 9:00,1063.466395,81
8451,4/21/27 8:00,3563.310817,17
4527,4/21/27 7:00,1583.575109,53
2500,4/21/27 6:00,3145.62343,51
2955,4/21/27 5:00,4505.098822,53
2912,4/21/27 4:00,1163.750049,89
6832,4/21/27 3:00,5962.678306,54
1936,4/21/27 2:00,9141.790313,79
9760,4/21/27 1:00,6386.655761,37
5729,4/21/27 0:00,8136.207462,25
7836,4/20/27 23:00,2657.108913,79
8583,4/20/27 22:00,1842.089265,76
5864,4/20/27 21:00,4587.197318,35
5218,4/20/27 20:00,2506.636302,8
5683,4/20/27 19:00,9000.825062,47
7275,4/20/27 18:00,4601.677728,6
8570,4/20/27 17:00,9887.60483,99
2086,4/20/27 16:00,8877.180464,82
2752,4/20/27 15:00,3724.504288,36
1949,4/20/27 14:00,2472.198812,68
1716,4/20/27 13:00,844.6877753,64
9241,4/20/27 12:00,1980.446211,82
3997,4/20/27 11:00,8400.533425,35
6959,4/20/27 10:00,904.2934754,17
6538,4/20/27 9:00,3100.06795,91
9660,4/20/27 8:00,265.833075,30
9705,4/20/27 7:00,2027.293397,43
4453,4/20/27 6:00,8810.724447,72
3618,4/20/27 5:00,8131.454305,81
2382,4/20/27 4:00,592.0250768,75
8759,4/20/27 3:00,7626.411456,80
4383,4/20/27 2:00,6602.635132,91
5571,4/20/27 1:00,9854.685499,3
7885,4/20/27 0:00,8433.612975,67
1386,4/19/27 23:00,6411.082399,78
4562,4/19/27 22:00,902.5890116,57
4972,4/19/27 21:00,8473.314984,5
8719,4/19/27 20:00,8807.173591,67
9386,4/19/27 19:00,8333.320709,59
9619,4/19/27 18:00,5887.768698,33
1659,4/19/27 17:00,1075.172353,12
4973,4/19/27 16:00,7863.032186,60
3802,4/19/27 15:00,3276.102835,68
1542,4/19/27 14:00,114.8844262,32
3596,4/19/27 13:00,8426.311215,79
6137,4/19/27 12:00,7353.370926,90
4065,4/19/27 11:00,5272.527466,34
7570,4/19/27 10:00,7504.237034,72
5740,4/19/27 9:00,5269.548286,2
4086,4/19/27 8:00,7307.661859,1
4301,4/19/27 7:00,4122.131181,45
7749,4/19/27 6:00,8100.310019,58
3903,4/19/27 5:00,4960.603941,10
8028,4/19/27 4:00,2012.40768,89
1231,4/19/27 3:00,5102.165525,15
7898,4/19/27 2:00,2360.854226,58
1330,4/19/27 1:00,6799.749141,59
7077,4/19/27 0:00,8135.882985,2
8741,4/18/27 23:00,506.678333,27
1123,4/18/27 22:00,8257.565309,24
3493,4/18/27 21:00,7099.713819,39
9286,4/18/27 20:00,6769.760936,2
8377,4/18/27 19:00,8887.449415,79
7922,4/18/27 18:00,9528.507584,10
4701,4/18/27 17:00,6381.347218,51
3440,4/18/27 16:00,4303.307127,80
8856,4/18/27 15:00,9047.069141,14
3216,4/18/27 14:00,9756.445882,57
5093,4/18/27 13:00,3600.173471,20
5839,4/18/27 12:00,8982.815088,49
1826,4/18/27 11:00,5504.747112,85
3833,4/18/27 10:00,3696.587222,55
9246,4/18/27 9:00,4815.784211,54
7240,4/18/27 8:00,3176.985414,8
4863,4/18/27 7:00,1382.651588,80
5440,4/18/27 6:00,2812.802561,60
1114,4/18/27 5:00,7809.450633,8
3733,4/18/27 4:00,4295.822833,14
8036,4/18/27 3:00,629.9270241,17
4671,4/18/27 2:00,6263.686601,31
8105,4/18/27 1:00,7580.346715,9
2383,4/18/27 0:00,6082.67972,58
7699,4/17/27 23:00,5618.626791,78
9651,4/17/27 22:00,281.2631301,68
3199,4/17/27 21:00,9110.488653,7
6343,4/17/27 20:00,1109.542369,46
4377,4/17/27 19:00,7750.281416,96
6799,4/17/27 18:00,2513.868613,94
8014,4/17/27 17:00,512.4920326,21
9937,4/17/27 16:00,6813.979451,87
4217,4/17/27 15:00,8038.561257,40
6249,4/17/27 14:00,6870.23497,2
9279,4/17/27 13:00,598.225173,90
5539,4/17/27 12:00,9065.159203,7
9858,4/17/27 11:00,6673.02951,86
7067,4/17/27 10:00,1909.197747,52
4061,4/17/27 9:00,8911.274246,55
2106,4/17/27 8:00,3661.532071,16
5329,4/17/27 7:00,7694.172704,78
7693,4/17/27 6:00,2925.955767,74
7199,4/17/27 5:00,3362.423098,60
6866,4/17/27 4:00,2623.640528,67
4112,4/17/27 3:00,1951.425242,19
9316,4/17/27 2:00,5103.246578,77
7885,4/17/27 1:00,3228.885652,7
5473,4/17/27 0:00,8984.980144,52
5226,4/16/27 23:00,2214.876871,99
1876,4/16/27 22:00,5218.22188,16
1061,4/16/27 21:00,7192.214147,57
4805,4/16/27 20:00,328.8618228,58
3301,4/16/27 19:00,5794.41263,80
2335,4/16/27 18:00,4691.916722,25
8382,4/16/27 17:00,3889.863277,62
7671,4/16/27 16:00,5782.741323,99
7935,4/16/27 15:00,4464.602733,10
2569,4/16/27 14:00,4633.552771,51
1494,4/16/27 13:00,1764.498518,74
7904,4/16/27 12:00,4616.175921,38
1546,4/16/27 11:00,1164.607304,5
4178,4/16/27 10:00,8153.058162,51
2016,4/16/27 9:00,2540.278978,13
1556,4/16/27 8:00,7298.726909,20
3871,4/16/27 7:00,3570.568871,29
3350,4/16/27 6:00,2701.611261,2
8058,4/16/27 5:00,9902.055876,37
5683,4/16/27 4:00,4705.288809,21
7279,4/16/27 3:00,224.7481266,41
6513,4/16/27 2:00,9056.153378,39
8055,4/16/27 1:00,6381.381562,45
2378,4/16/27 0:00,7179.584049,62
3346,4/15/27 23:00,5775.822961,55
6594,4/15/27 22:00,2601.445586,71
8185,4/15/27 21:00,2426.955251,71
1387,4/15/27 20:00,7972.867929,71
9967,4/15/27 19:00,6304.117065,50
5522,4/15/27 18:00,6458.50611,96
2139,4/15/27 17:00,6755.911541,31
5863,4/15/27 16:00,1910.40186,44
8699,4/15/27 15:00,8151.889667,75
7002,4/15/27 14:00,5459.102193,97
2703,4/15/27 13:00,2871.302623,71
7919,4/15/27 12:00,861.7238743,39
5345,4/15/27 11:00,7742.033783,96
7702,4/15/27 10:00,2781.426206,13
9173,4/15/27 9:00,6223.896456,93
4526,4/15/27 8:00,9141.700831,78
3492,4/15/27 7:00,759.6050349,64
1654,4/15/27 6:00,172.8713548,13
3083,4/15/27 5:00,1361.635711,34
3510,4/15/27 4:00,6528.648772,35
6409,4/15/27 3:00,4394.897268,95
6360,4/15/27 2:00,5170.847892,60
8645,4/15/27 1:00,2351.208727,8
2035,4/15/27 0:00,4335.621222,90
1346,4/14/27 23:00,5493.717068,19
7109,4/14/27 22:00,6140.469096,80
9669,4/14/27 21:00,4926.937722,94
5433,4/14/27 20:00,1445.8818,66
2381,4/14/27 19:00,2188.418487,23
1687,4/14/27 18:00,8279.436601,99
4339,4/14/27 17:00,4117.289929,49
4259,4/14/27 16:00,5619.234948,51
2302,4/14/27 15:00,1181.209305,20
1617,4/14/27 14:00,9689.923365,25
3623,4/14/27 13:00,2164.67515,92
7908,4/14/27 12:00,4290.559081,7
7225,4/14/27 11:00,2565.16431,44
3067,4/14/27 10:00,8934.946986,58
6292,4/14/27 9:00,6059.549374,81
2846,4/14/27 8:00,8469.391379,24
7171,4/14/27 7:00,7886.715406,53
6429,4/14/27 6:00,8008.781654,60
6837,4/14/27 5:00,2749.525364,54
9294,4/14/27 4:00,9698.568196,41
5839,4/14/27 3:00,6768.793121,49
1546,4/14/27 2:00,1624.288597,3
9567,4/14/27 1:00,9156.385451,32
9456,4/14/27 0:00,8325.479206,5
5376,4/13/27 23:00,2169.595732,25
8811,4/13/27 22:00,1920.022293,8
3371,4/13/27 21:00,2787.957271,96
7741,4/13/27 20:00,2559.40275,49
8031,4/13/27 19:00,9244.30839,31
7936,4/13/27 18:00,6866.48181,44
1901,4/13/27 17:00,6717.484139,33
9167,4/13/27 16:00,9154.775044,16
2680,4/13/27 15:00,4873.296239,76
1811,4/13/27 14:00,3096.175048,5
2586,4/13/27 13:00,9064.841395,59
8456,4/13/27 12:00,1493.302222,53
9752,4/13/27 11:00,2340.354931,55
2785,4/13/27 10:00,4440.772391,54
1735,4/13/27 9:00,7725.201175,37
5101,4/13/27 8:00,6592.711901,54
4632,4/13/27 7:00,7374.537852,58
9563,4/13/27 6:00,194.1768282,35
8270,4/13/27 5:00,2445.736038,99
3494,4/13/27 4:00,4030.041716,58
2978,4/13/27 3:00,6490.204464,21
3818,4/13/27 2:00,3478.686062,26
2514,4/13/27 1:00,4245.617722,55
7075,4/13/27 0:00,7903.969941,25
9945,4/12/27 23:00,5849.34812,7
2279,4/12/27 22:00,3855.860611,34
9618,4/12/27 21:00,5214.111964,82
7476,4/12/27 20:00,8222.337171,22
7050,4/12/27 19:00,3384.817042,8
5545,4/12/27 18:00,4197.589661,34
7065,4/12/27 17:00,7157.75458,23
9528,4/12/27 16:00,9337.381078,46
7164,4/12/27 15:00,9373.274573,4
6742,4/12/27 14:00,6964.629689,43
1517,4/12/27 13:00,8770.738714,37
6075,4/12/27 12:00,755.6894816,94
3353,4/12/27 11:00,8459.568353,22
6267,4/12/27 10:00,8438.218716,65
4149,4/12/27 9:00,1542.815705,41
6277,4/12/27 8:00,3738.227306,70
3451,4/12/27 7:00,9209.607634,77
5520,4/12/27 6:00,9736.617696,76
9739,4/12/27 5:00,8751.091602,87
3745,4/12/27 4:00,2039.122158,8
5603,4/12/27 3:00,8710.804757,12
2270,4/12/27 2:00,8771.661007,52
8099,4/12/27 1:00,5386.675928,47
6297,4/12/27 0:00,4591.872923,17
6223,4/11/27 23:00,1347.059873,89
1899,4/11/27 22:00,6922.812721,59
8821,4/11/27 21:00,8169.882911,80
6978,4/11/27 20:00,8899.130546,60
9143,4/11/27 19:00,2855.70673,60
4130,4/11/27 18:00,7510.557384,39
8182,4/11/27 17:00,4218.341692,43
6353,4/11/27 16:00,2550.264855,85
3068,4/11/27 15:00,7066.286136,60
1890,4/11/27 14:00,9318.470493,72
6708,4/11/27 13:00,8390.925327,16
8222,4/11/27 12:00,8998.173304,99
5720,4/11/27 11:00,7759.052076,22
7090,4/11/27 10:00,6045.637965,84
3097,4/11/27 9:00,9391.15207,30
6087,4/11/27 8:00,2243.70685,57
3777,4/11/27 7:00,6686.627339,95
