sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,date,hour
1936,1/8/23 1:32,37.730496380279085,-121.5045469,seismic,41.42866874610473,active,1/8/23,1
1339,1/8/23 1:34,37.55670608,-121.7789352,humidity,12.091221468243186,active,1/8/23,1
1644,1/8/23 1:35,37.08363096839819,-121.8207769,temp,53.67796754523592,active,1/8/23,1
1067,1/8/23 1:36,37.71101916111019,-122.1446895,temp,99.99410575010845,inactive,1/8/23,1
1006,1/8/23 1:37,37.19517023845421,-122.2518753,temp,92.65853070704836,active,1/8/23,1
1082,1/8/23 1:38,37.94347456745132,-121.889421,flood,89.30646442356408,inactive,1/8/23,1
1928,1/8/23 1:39,37.00306076590783,-122.4421303,temp,18.32791463965323,inactive,1/8/23,1
1910,1/8/23 1:40,37.00575234568184,-122.3419843,flood,48.75663436983542,inactive,1/8/23,1
1041,1/8/23 1:42,37.89009721543903,-122.1836329,humidity,88.79447427505427,inactive,1/8/23,1
1657,1/8/23 1:43,37.88286415330707,-122.2284546,flood,6.918838052840526,inactive,1/8/23,1
1824,1/8/23 1:44,37.69507807139182,-122.1236378,humidity,67.45051001504169,inactive,1/8/23,1
1441,1/8/23 1:45,37.45176338090736,-122.0480622,temp,18.43743589741341,inactive,1/8/23,1
1643,1/8/23 1:46,37.91688052940516,-122.1809883,seismic,3.280639818434805,inactive,1/8/23,1
1808,1/8/23 1:48,37.75129820061655,-121.6002407,flood,64.29070246760527,active,1/8/23,1
1959,1/8/23 1:50,37.18125408578718,-122.0243389,humidity,24.572249375427813,active,1/8/23,1
1144,1/8/23 1:51,37.96845349371316,-122.3947249,seismic,14.455709172782994,inactive,1/8/23,1
1869,1/8/23 1:54,37.74039387,-122.1101531,seismic,37.675162461171006,active,1/8/23,1
1811,1/8/23 1:55,37.36758284234393,-122.3214151,flood,3.668414654929397,inactive,1/8/23,1
1126,1/8/23 1:57,37.36798905378257,-122.4168707,seismic,92.73414130128904,active,1/8/23,1
1946,1/8/23 1:58,37.05106709846154,-122.3767637,flood,28.08360902941982,active,1/8/23,1
1127,1/8/23 1:59,37.85266410503207,-122.0943608,seismic,25.82600617852875,active,1/8/23,1
1397,1/8/23 2:00,37.865754660701896,-122.1630117,flood,84.57673789543878,inactive,1/8/23,2
1138,1/8/23 2:01,37.69678799732495,-121.8571097,humidity,99.16202937,active,1/8/23,2
1747,1/8/23 2:02,37.571641182029815,-122.3079638,humidity,56.33468067,inactive,1/8/23,2
1709,1/8/23 2:03,37.919703643453325,-122.118953,temp,24.431243117404765,inactive,1/8/23,2
1701,1/8/23 2:04,37.99450963325031,-122.4128957,seismic,36.19462029607929,active,1/8/23,2
1258,1/8/23 2:05,37.165611048588175,-122.2707574,flood,60.28808354986859,inactive,1/8/23,2
1115,1/8/23 2:06,37.05741373,-122.3476737,flood,90.38041515,inactive,1/8/23,2
1848,1/8/23 2:07,37.22685301506922,-122.2670999,seismic,75.32484701542361,inactive,1/8/23,2
1970,1/8/23 2:08,37.8309623,-122.3020632,seismic,15.78967676255225,active,1/8/23,2
1230,1/8/23 2:09,37.66549265,-121.6612757,humidity,62.86328642083403,active,1/8/23,2
1284,1/8/23 2:10,37.61649088078011,-122.1377457,seismic,82.08005015138109,active,1/8/23,2
1068,1/8/23 2:11,37.52123195,-121.8274167,flood,98.09454414330818,active,1/8/23,2
1406,1/8/23 2:12,37.14974352651859,-121.6455296,temp,24.931636683262223,active,1/8/23,2
1535,1/8/23 2:13,37.594665917876526,-122.4499111,seismic,37.52729906864472,inactive,1/8/23,2
1135,1/8/23 2:14,37.62301091760668,-122.0350322,humidity,79.56495304630133,active,1/8/23,2
1886,1/8/23 2:15,37.38812127109637,-122.2555929,flood,42.88044207335984,active,1/8/23,2
1436,1/8/23 2:16,37.22937551813811,-121.6918781,temp,3.663085589711612,inactive,1/8/23,2
1657,1/8/23 2:18,37.91797376333621,-122.4713795,flood,39.84773534002879,inactive,1/8/23,2
1745,1/8/23 2:19,37.73716273,-122.0155367,humidity,13.803317062199394,active,1/8/23,2
1429,1/8/23 2:20,37.76924428520101,-122.425463,temp,43.08044374323289,inactive,1/8/23,2
1092,1/8/23 2:22,37.066344388490144,-122.1631684,seismic,28.57863695646565,active,1/8/23,2
1275,1/8/23 2:23,37.36346389257795,-122.3667105,humidity,53.17186191433058,active,1/8/23,2
1256,1/8/23 2:24,37.86642846462789,-122.4340608,flood,70.38342767,inactive,1/8/23,2
1458,1/8/23 2:27,37.332140794680896,-121.9014949,seismic,54.62647011125157,active,1/8/23,2
1798,1/8/23 2:31,37.44527035609276,-121.8190525,seismic,98.45216823446064,active,1/8/23,2
1928,1/8/23 2:32,37.938833444996085,-122.4646814,temp,24.339300827177023,active,1/8/23,2
1164,1/8/23 2:34,37.52236287,-121.712222,temp,23.392207613841897,inactive,1/8/23,2
1969,1/8/23 2:35,37.18023502257197,-121.6599733,seismic,41.26916420107138,inactive,1/8/23,2
1550,1/8/23 2:37,37.25712744206482,-121.6933605,temp,46.001813950735226,inactive,1/8/23,2
1902,1/8/23 2:39,37.301456153736645,-121.9949452,flood,50.64042339424315,inactive,1/8/23,2
1050,1/8/23 2:40,37.61579457957279,-122.4048703,flood,68.55580201,inactive,1/8/23,2
1847,1/8/23 2:41,37.27492609336868,-122.1183502,temp,59.03459794546054,active,1/8/23,2
1433,1/8/23 2:42,37.34086730574512,-121.9398868,seismic,67.47203711,active,1/8/23,2
1507,1/8/23 2:43,37.87513350518064,-122.4089896,humidity,48.980631731025845,inactive,1/8/23,2
1149,1/8/23 2:45,37.86403344420625,-121.8872606,flood,22.67389229043976,inactive,1/8/23,2
1877,1/8/23 2:46,37.82341879479018,-121.6546615,flood,27.25744209782126,active,1/8/23,2
1332,1/8/23 2:48,37.22163470434951,-121.9335143,flood,49.39871194850301,inactive,1/8/23,2
1501,1/8/23 2:49,37.440223971216426,-122.1143914,seismic,59.94040712550653,active,1/8/23,2
1851,1/8/23 2:54,37.07505675152476,-121.7794245,seismic,83.60896923919393,inactive,1/8/23,2
1098,1/8/23 2:55,37.56001783,-121.7380661,seismic,72.65031489715575,inactive,1/8/23,2
1924,1/8/23 2:58,37.47251327033654,-121.5737986,temp,46.98910878907546,active,1/8/23,2
1985,1/8/23 3:00,37.57832503385006,-121.8193288,seismic,47.50920874334463,active,1/8/23,3
1032,1/8/23 3:01,37.95168408366959,-122.0490682,seismic,69.39985234529173,active,1/8/23,3
1645,1/8/23 3:02,37.91396489365938,-122.3670799,seismic,68.40704583364932,inactive,1/8/23,3
1514,1/8/23 3:03,37.112690881445474,-122.4210101,seismic,43.10910635598938,inactive,1/8/23,3
1002,1/8/23 3:04,37.38625109094277,-121.7317384,humidity,95.47813971,inactive,1/8/23,3
1678,1/8/23 3:08,37.06599915322995,-122.1714869,humidity,24.139865524913752,inactive,1/8/23,3
1583,1/8/23 3:09,37.04915583296998,-121.8458163,seismic,25.13459502145472,active,1/8/23,3
1913,1/8/23 3:11,37.51608106994459,-121.6843483,humidity,19.252473359743504,inactive,1/8/23,3
1777,1/8/23 3:12,37.32711334041237,-121.6630805,seismic,54.12695147436671,inactive,1/8/23,3
1186,1/8/23 3:13,37.18025847443722,-122.3709978,humidity,14.492396834625298,active,1/8/23,3
1814,1/8/23 3:14,37.13661250106762,-122.4161854,temp,40.49897196,active,1/8/23,3
1393,1/8/23 3:15,37.93061983583133,-121.5819492,seismic,86.17486491950122,inactive,1/8/23,3
1721,1/8/23 3:16,37.32831370421852,-122.1534856,temp,16.34431675731346,inactive,1/8/23,3
1572,1/8/23 3:17,37.555210207001366,-121.5466147,seismic,87.85132021333801,inactive,1/8/23,3
1601,1/8/23 3:18,37.67741030458771,-122.0660669,humidity,97.88487713,active,1/8/23,3
1550,1/8/23 3:20,37.90857889,-122.0053814,flood,42.832483056569856,inactive,1/8/23,3
1758,1/8/23 3:21,37.16344015443624,-122.4231224,seismic,80.28861899505186,inactive,1/8/23,3
1654,1/8/23 3:22,37.77421520825886,-121.5835906,seismic,79.50036441557948,inactive,1/8/23,3
1913,1/8/23 3:23,37.621144091751056,-122.1139539,seismic,7.664077763255383,active,1/8/23,3
1809,1/8/23 3:26,37.46392447065875,-122.3893946,seismic,87.57747440321411,inactive,1/8/23,3
1903,1/8/23 3:27,37.72491442754971,-122.1545722,temp,70.71498013206651,active,1/8/23,3
1992,1/8/23 3:28,37.96268653707663,-122.1293364,temp,31.935699526222795,active,1/8/23,3
1839,1/8/23 3:30,37.97376021941428,-122.4554143,flood,53.93747448969376,active,1/8/23,3
1849,1/8/23 3:31,37.40904715126827,-122.3145701,temp,71.30113961515025,active,1/8/23,3
1888,1/8/23 3:32,37.51448293343439,-121.6462136,temp,29.475477520118098,inactive,1/8/23,3
1527,1/8/23 3:34,37.3249466,-121.5333112,humidity,28.123378315829285,inactive,1/8/23,3
1361,1/8/23 3:35,37.19496245,-122.3190854,humidity,45.62602147055832,inactive,1/8/23,3
1177,1/8/23 3:36,37.47199571160696,-121.7432091,flood,7.069611917972274,inactive,1/8/23,3
1405,1/8/23 3:38,37.82080704315749,-121.8098342,temp,69.13691039516036,active,1/8/23,3
1970,1/8/23 3:39,37.56365040267819,-121.5689902,temp,6.712988305758727,active,1/8/23,3
1674,1/8/23 3:41,37.62809478584796,-122.27385,temp,69.91833201920036,inactive,1/8/23,3
1346,1/8/23 3:43,37.47237759271931,-122.1371053,temp,9.578711598199265,active,1/8/23,3
1668,1/8/23 3:44,37.56042700520017,-121.5051442,temp,46.62793743829559,active,1/8/23,3
1799,1/8/23 3:46,37.08397467997187,-122.4217652,temp,92.89439072,inactive,1/8/23,3
1733,1/8/23 3:47,37.19462895097814,-121.9388765,temp,41.24078433763877,inactive,1/8/23,3
1254,1/8/23 3:49,37.44908521812329,-121.851297,flood,30.905747007637096,active,1/8/23,3
1982,1/8/23 3:50,37.87837259214497,-121.8324321,humidity,32.44367845693545,inactive,1/8/23,3
1696,1/8/23 3:51,37.94102247307369,-121.6538906,seismic,13.34008452,inactive,1/8/23,3
1564,1/8/23 3:52,37.51494540471114,-121.8605897,temp,40.09565282,inactive,1/8/23,3
1042,1/8/23 3:53,37.40267686255946,-122.1131823,humidity,64.67846039646828,inactive,1/8/23,3
1954,1/8/23 3:54,37.24691196267907,-121.524549,flood,79.18213667013163,active,1/8/23,3
1219,1/8/23 3:56,37.22944288515657,-122.1699178,humidity,8.189023120548866,inactive,1/8/23,3
1369,1/8/23 3:57,37.95026677624325,-121.5140903,seismic,88.91785047709025,inactive,1/8/23,3
1234,1/8/23 3:58,37.39809747648346,-121.9007935,flood,19.21053655069404,active,1/8/23,3
1031,1/8/23 3:59,37.81355349697751,-121.9266179,humidity,54.86336250957744,active,1/8/23,3
1311,1/8/23 4:00,37.797021418805095,-121.8730657,seismic,45.44584220860378,active,1/8/23,4
1983,1/8/23 4:01,37.42884048159554,-121.7001896,temp,57.90570620431866,inactive,1/8/23,4
1706,1/8/23 4:03,37.91851379087913,-122.3477774,humidity,12.596520889255524,active,1/8/23,4
1235,1/8/23 4:05,37.67887809128099,-122.4481836,flood,50.74095768,inactive,1/8/23,4
1449,1/8/23 4:06,37.624034615474365,-121.8466972,flood,95.91385948321071,inactive,1/8/23,4
1298,1/8/23 4:09,37.07062842732765,-121.7224203,humidity,30.39847116485116,inactive,1/8/23,4
1788,1/8/23 4:10,37.52239385746622,-122.2116211,humidity,52.27691578584525,active,1/8/23,4
1998,1/8/23 4:11,37.19607656794573,-121.6106266,flood,52.19462153623887,active,1/8/23,4
1388,1/8/23 4:13,37.07308259,-121.5440125,temp,75.21109384322587,inactive,1/8/23,4
1895,1/8/23 4:15,37.48620246324724,-122.007603,seismic,83.94922886,active,1/8/23,4
1574,1/8/23 4:16,37.92100453738375,-122.1966352,temp,96.22692397674032,active,1/8/23,4
1140,1/8/23 4:17,37.84282349741108,-121.6275733,seismic,93.83958060524024,active,1/8/23,4
1982,1/8/23 4:18,37.70185610125775,-121.8656664,temp,72.71258160597144,active,1/8/23,4
1725,1/8/23 4:27,37.85602894717464,-121.7248331,flood,75.73669615687595,inactive,1/8/23,4
1302,1/8/23 4:28,37.41562215962684,-122.2350561,temp,94.71905276461334,active,1/8/23,4
1980,1/8/23 4:29,37.72877679849244,-121.7721123,seismic,31.845728437268907,inactive,1/8/23,4
1386,1/8/23 4:30,37.04183327051734,-122.2249285,temp,80.83949499946239,inactive,1/8/23,4
1780,1/8/23 4:33,37.97810710538332,-122.2904356,humidity,53.34125553024431,inactive,1/8/23,4
1784,1/8/23 4:34,37.01905955079402,-122.2940793,temp,41.46768061866586,active,1/8/23,4
1876,1/8/23 4:35,37.27303507581775,-122.026311,humidity,68.72968062677909,inactive,1/8/23,4
1454,1/8/23 4:37,37.35600864824158,-121.6156401,humidity,72.87492682845973,active,1/8/23,4
1610,1/8/23 4:38,37.15181357733608,-121.501042,temp,17.166805921283036,active,1/8/23,4
1266,1/8/23 4:39,37.741188133645856,-121.6929346,temp,99.54756973,inactive,1/8/23,4
1407,1/8/23 4:41,37.536660706398365,-122.3855911,temp,1.12402489,inactive,1/8/23,4
1251,1/8/23 4:42,37.93072844840487,-121.9303961,humidity,24.95921455125103,inactive,1/8/23,4
1157,1/8/23 4:43,37.57144263428825,-122.4185566,flood,25.266196602131885,active,1/8/23,4
1208,1/8/23 4:44,37.38353805934673,-121.9007796,humidity,73.85178371,active,1/8/23,4
1664,1/8/23 4:45,37.06907874752451,-122.4212456,seismic,36.78361946491487,inactive,1/8/23,4
1140,1/8/23 4:46,37.13026869189457,-121.7988998,flood,58.98658718347824,active,1/8/23,4
1965,1/8/23 4:47,37.89615520614762,-121.7972184,seismic,99.08248838247872,active,1/8/23,4
1566,1/8/23 4:48,37.89094468680178,-122.3715681,flood,47.36739259369075,inactive,1/8/23,4
1639,1/8/23 4:49,37.28447159161704,-121.7408365,humidity,76.23043611985042,active,1/8/23,4
1599,1/8/23 4:50,37.086441904156445,-122.3229376,temp,55.20838370553719,active,1/8/23,4
1452,1/8/23 4:51,37.701238199140604,-122.0399845,temp,24.623664205211405,inactive,1/8/23,4
1925,1/8/23 4:52,37.06236307160511,-122.1076283,humidity,56.992035275678965,active,1/8/23,4
1259,1/8/23 4:53,37.4158369,-121.6884362,temp,88.15023059736123,active,1/8/23,4
1158,1/8/23 4:54,37.96740062272338,-121.6739709,temp,0.5598209840403601,active,1/8/23,4
1290,1/8/23 4:55,37.82993522,-122.0785126,seismic,83.67629974,active,1/8/23,4
1780,1/8/23 4:56,37.799269631119664,-122.2593289,flood,9.473278586127265,inactive,1/8/23,4
1961,1/8/23 4:57,37.56643890671944,-121.8722456,flood,41.97063436089514,inactive,1/8/23,4
1907,1/8/23 4:58,37.21724326162877,-121.7372646,temp,96.61701196,inactive,1/8/23,4
1108,1/8/23 5:00,37.39896722955216,-122.241311,flood,36.028731444920595,active,1/8/23,5
1096,1/8/23 5:02,37.246041639426245,-121.6774544,temp,60.82609195165024,active,1/8/23,5
1012,1/8/23 5:04,37.19528031198291,-121.6825327,humidity,3.228774645,active,1/8/23,5
1401,1/8/23 5:05,37.15130252724557,-121.6340221,flood,29.33378978836852,inactive,1/8/23,5
1418,1/8/23 5:06,37.33468944470656,-121.7126719,flood,88.65376696767015,inactive,1/8/23,5
1503,1/8/23 5:07,37.31876344515414,-122.4636327,seismic,77.20090179100131,active,1/8/23,5
1407,1/8/23 5:09,37.16432829233938,-122.2669425,seismic,1.092823646161356,active,1/8/23,5
1167,1/8/23 5:10,37.23579909702187,-121.757892,temp,62.47895987753731,inactive,1/8/23,5
1354,1/8/23 5:11,37.52656564236432,-121.835636,seismic,29.975498682322243,active,1/8/23,5
1346,1/8/23 5:12,37.88047389349912,-122.0300824,temp,63.856022862654704,active,1/8/23,5
1699,1/8/23 5:13,37.52917147964612,-122.0248601,flood,39.351206868016405,active,1/8/23,5
1377,1/8/23 5:14,37.950046844175496,-122.3284259,seismic,47.532785046035066,active,1/8/23,5
1366,1/8/23 5:18,37.77837957004596,-122.2599917,humidity,13.493790279081496,active,1/8/23,5
1793,1/8/23 5:19,37.16434550856742,-122.4197862,humidity,28.46987828,inactive,1/8/23,5
1162,1/8/23 5:22,37.32470258169699,-121.6899282,temp,36.72649003374631,active,1/8/23,5
1472,1/8/23 5:24,37.07737728901088,-121.5839374,flood,97.41622787,active,1/8/23,5
1591,1/8/23 5:26,37.38722395524126,-121.869762,flood,45.766634676682415,active,1/8/23,5
1239,1/8/23 5:27,37.09184391573408,-121.8567434,flood,1.098354008541924,inactive,1/8/23,5
1037,1/8/23 5:28,37.72987048019783,-121.836096,temp,84.25447142857804,inactive,1/8/23,5
1896,1/8/23 5:31,37.31220954560093,-122.4437049,humidity,61.11712786167819,inactive,1/8/23,5
1211,1/8/23 5:32,37.95539507013197,-121.9612677,temp,98.36931218761612,active,1/8/23,5
1021,1/8/23 5:33,37.24173868583284,-122.0277856,flood,64.70941335,inactive,1/8/23,5
1254,1/8/23 5:35,37.74451520871289,-122.2938397,seismic,19.118407711686693,inactive,1/8/23,5
1456,1/8/23 5:36,37.669805738880186,-122.304249,flood,1.282528820174722,inactive,1/8/23,5
1782,1/8/23 5:37,37.365768947048565,-122.2477128,temp,14.654172132325147,inactive,1/8/23,5
1631,1/8/23 5:38,37.10096786844076,-121.668778,humidity,74.07426787366336,inactive,1/8/23,5
1615,1/8/23 5:40,37.72162838815802,-121.7553231,humidity,90.68640951795268,inactive,1/8/23,5
1571,1/8/23 5:41,37.41215195065241,-121.6624428,temp,97.22194384982436,inactive,1/8/23,5
1444,1/8/23 5:42,37.43806177,-121.8478321,seismic,76.53814406974163,active,1/8/23,5
1439,1/8/23 5:43,37.30131294009091,-121.6362363,temp,25.23572679,active,1/8/23,5
1332,1/8/23 5:44,37.8401617,-121.7540613,flood,95.58010744057653,active,1/8/23,5
1024,1/8/23 5:46,37.09019062535434,-122.0736815,temp,89.24349325813888,active,1/8/23,5
1460,1/8/23 5:49,37.53126428529024,-121.8274086,flood,63.29065949890589,active,1/8/23,5
1470,1/8/23 5:50,37.69343348529709,-122.1824745,humidity,23.10044965308181,active,1/8/23,5
1265,1/8/23 5:52,37.71542555053498,-121.8664007,seismic,64.55067349897834,inactive,1/8/23,5
1441,1/8/23 5:54,37.20136536900024,-122.3117798,seismic,13.340692621401171,active,1/8/23,5
1731,1/8/23 5:57,37.11418660356604,-122.2949092,temp,62.697322178290605,inactive,1/8/23,5
1964,1/8/23 5:58,37.94450740430005,-121.5041124,flood,99.59583972649048,inactive,1/8/23,5
1964,1/8/23 5:59,37.76525492509582,-121.8826592,temp,72.09041596108426,inactive,1/8/23,5
1371,1/8/23 6:00,37.22360433801069,-121.761727,flood,69.18819306241126,inactive,1/8/23,6
1953,1/8/23 6:03,37.42021847836428,-121.953717,flood,39.93334650895524,active,1/8/23,6
1648,1/8/23 6:04,37.63364790868574,-121.9978119,flood,21.829772442403204,inactive,1/8/23,6
1332,1/8/23 6:05,37.37220883817503,-121.8102154,flood,35.40538786,active,1/8/23,6
1617,1/8/23 6:06,37.76957979268808,-122.1500076,seismic,14.199849734959468,inactive,1/8/23,6
1524,1/8/23 6:07,37.52875713299892,-122.1360276,humidity,92.72504353872642,active,1/8/23,6
1967,1/8/23 6:08,37.50453684094991,-122.2655416,temp,73.33022224082619,inactive,1/8/23,6
1883,1/8/23 6:09,37.72193385049318,-121.8777622,seismic,8.073420066292803,active,1/8/23,6
1797,1/8/23 6:13,37.52068501874541,-121.6246846,humidity,10.406463172207856,active,1/8/23,6
1377,1/8/23 6:14,37.624585,-122.2394533,seismic,97.68131638,active,1/8/23,6
1526,1/8/23 6:15,37.35742939978026,-122.4233799,humidity,53.68577481,active,1/8/23,6
1251,1/8/23 6:19,37.76228559710733,-121.6269,temp,45.60560179942147,active,1/8/23,6
1968,1/8/23 6:20,37.681319777925935,-121.6084717,temp,77.61627298443146,active,1/8/23,6
1191,1/8/23 6:22,37.33477189695103,-122.168183,humidity,99.09346130594146,inactive,1/8/23,6
1540,1/8/23 6:23,37.86797082551173,-122.4163924,seismic,39.54035001231539,active,1/8/23,6
1143,1/8/23 6:24,37.78010547,-122.3423718,temp,75.01283562970549,inactive,1/8/23,6
1031,1/8/23 6:26,37.16743976496375,-121.9748345,seismic,96.94387351049096,active,1/8/23,6
1154,1/8/23 6:27,37.52513800169012,-122.3079232,humidity,20.84777867996481,inactive,1/8/23,6
1893,1/8/23 6:28,37.36504352,-121.9923388,temp,36.05773291539646,inactive,1/8/23,6
1073,1/8/23 6:29,37.78294122783922,-122.3611572,seismic,68.84890940505586,active,1/8/23,6
1588,1/8/23 6:30,37.63733861867837,-121.5585,humidity,45.55021173069954,inactive,1/8/23,6
1800,1/8/23 6:31,37.61296100835148,-122.0781044,seismic,80.21547874,inactive,1/8/23,6
1442,1/8/23 6:33,37.51892273,-122.4422434,flood,19.031276558975097,active,1/8/23,6
1479,1/8/23 6:34,37.04172203301261,-122.4930827,seismic,94.64469091,inactive,1/8/23,6
1886,1/8/23 6:35,37.97673064595997,-122.4747251,humidity,94.78054363,inactive,1/8/23,6
1486,1/8/23 6:36,37.851172735387145,-121.5738337,temp,90.95343087174685,inactive,1/8/23,6
1871,1/8/23 6:39,37.455500414656846,-122.3192398,humidity,82.81686545931812,active,1/8/23,6
1530,1/8/23 6:40,37.89834963966478,-122.1019712,seismic,91.11703786520108,inactive,1/8/23,6
1347,1/8/23 6:41,37.92377998149811,-121.8189621,temp,50.454717295830456,inactive,1/8/23,6
1550,1/8/23 6:43,37.82695224882154,-121.7864267,temp,74.92888438359545,active,1/8/23,6
1015,1/8/23 6:44,37.33742212958113,-121.8927028,temp,1.204173187261348,active,1/8/23,6
1187,1/8/23 6:45,37.52874764,-121.6234038,humidity,71.08734992787063,inactive,1/8/23,6
1199,1/8/23 6:46,37.62504254908861,-122.0790415,humidity,47.90053517054941,inactive,1/8/23,6
1379,1/8/23 6:47,37.12718016,-121.7826512,seismic,67.99004018238276,inactive,1/8/23,6
1013,1/8/23 6:48,37.77239142742319,-121.9922565,flood,65.4410714,inactive,1/8/23,6
1734,1/8/23 6:49,37.41501504442181,-121.5393203,temp,27.42806921270229,inactive,1/8/23,6
1893,1/8/23 6:51,37.13867997024703,-121.8449679,seismic,4.247937383767376,inactive,1/8/23,6
1509,1/8/23 6:55,37.86105180256106,-122.0799094,flood,40.61796567429072,active,1/8/23,6
1836,1/8/23 6:59,37.24032977534415,-122.0378416,seismic,0.7337181642889545,active,1/8/23,6
1892,1/8/23 7:00,37.850187935930094,-122.2341123,flood,46.829160043296895,inactive,1/8/23,7
1372,1/8/23 7:01,37.27995166906669,-122.3773781,humidity,36.06227365705376,active,1/8/23,7
1773,1/8/23 7:02,37.68923389639246,-121.8620239,humidity,86.60044725,inactive,1/8/23,7
1833,1/8/23 7:03,37.06123016,-121.5889051,humidity,43.775926103352994,active,1/8/23,7
1522,1/8/23 7:04,37.11833898411078,-121.5077047,temp,11.927101645078965,inactive,1/8/23,7
1649,1/8/23 7:06,37.941950647774014,-122.4667011,seismic,53.01435182976186,active,1/8/23,7
1518,1/8/23 7:07,37.43405475238359,-121.8930556,temp,27.933787474033267,active,1/8/23,7
1164,1/8/23 7:08,37.03834558,-121.7293187,flood,19.51238464873487,active,1/8/23,7
1261,1/8/23 7:10,37.35171778181847,-122.3308825,flood,21.59447437948775,inactive,1/8/23,7
1875,1/8/23 7:11,37.68959640397594,-122.2888691,humidity,13.92454713568977,active,1/8/23,7
1535,1/8/23 7:13,37.19623038,-122.0040598,humidity,19.52577548875229,inactive,1/8/23,7
1730,1/8/23 7:14,37.02919705,-122.0572511,temp,5.871036116648098,inactive,1/8/23,7
1387,1/8/23 7:15,37.19366471860393,-121.7391494,flood,10.111215040100497,active,1/8/23,7
1391,1/8/23 7:16,37.12416030873835,-122.4785155,humidity,98.00856128,inactive,1/8/23,7
1826,1/8/23 7:17,37.31083986997728,-122.2588023,flood,5.657532027686996,active,1/8/23,7
1620,1/8/23 7:19,37.58711695311735,-121.569877,flood,7.110097685512429,active,1/8/23,7
1169,1/8/23 7:20,37.858738094381536,-122.1406781,temp,69.60434399352813,active,1/8/23,7
1948,1/8/23 7:21,37.871011221723215,-121.7540761,humidity,80.11293583900517,inactive,1/8/23,7
1748,1/8/23 7:23,37.56293469259608,-122.041403,flood,24.181010706617755,inactive,1/8/23,7
1575,1/8/23 7:24,37.33668248821973,-122.4756059,flood,78.86626195416368,active,1/8/23,7
1699,1/8/23 7:26,37.88039400662858,-121.7986681,flood,17.835574291636046,active,1/8/23,7
1250,1/8/23 7:27,37.15496859943484,-121.9706998,temp,40.14320652622795,active,1/8/23,7
1264,1/8/23 7:28,37.335711369699965,-122.2978979,temp,3.2829760821760146,inactive,1/8/23,7
1151,1/8/23 7:30,37.59171549855841,-122.0869797,temp,20.764768889207087,active,1/8/23,7
1574,1/8/23 7:31,37.37635725363722,-121.918322,humidity,88.74959814544404,active,1/8/23,7
1778,1/8/23 7:32,37.82280913747397,-122.3638949,humidity,16.77254539415145,active,1/8/23,7
1389,1/8/23 7:33,37.24955292043585,-121.9255424,flood,54.06129016737152,inactive,1/8/23,7
1823,1/8/23 7:34,37.263469738591134,-122.45169,humidity,55.01654950143045,active,1/8/23,7
1350,1/8/23 7:36,37.23426444233183,-122.1998264,flood,38.75592441652845,inactive,1/8/23,7
1845,1/8/23 7:37,37.332108473239366,-121.9489403,humidity,99.92157146433512,inactive,1/8/23,7
1464,1/8/23 7:40,37.44694182169044,-122.0743313,temp,93.47390334608151,inactive,1/8/23,7
1170,1/8/23 7:41,37.854369636198406,-121.6143714,flood,28.04946326626784,inactive,1/8/23,7
1889,1/8/23 7:42,37.05334699880794,-122.2634947,flood,90.84654537732042,active,1/8/23,7
1843,1/8/23 7:43,37.75284603710147,-121.78819,seismic,85.53236658826347,inactive,1/8/23,7
1810,1/8/23 7:45,37.229651844106726,-121.9735293,seismic,21.332820133029816,active,1/8/23,7
1920,1/8/23 7:46,37.57729086070946,-121.9107624,flood,10.58097931285793,active,1/8/23,7
1839,1/8/23 7:47,37.02970545837925,-121.7169776,temp,75.26158138507147,inactive,1/8/23,7
1996,1/8/23 7:49,37.14379044756905,-122.1865496,flood,33.56733339423364,inactive,1/8/23,7
1515,1/8/23 7:51,37.734346244552086,-122.0353823,humidity,35.31529402920344,active,1/8/23,7
1443,1/8/23 7:52,37.71601790607579,-122.4057143,seismic,10.45637495292162,inactive,1/8/23,7
1918,1/8/23 7:54,37.14820242,-121.5590918,seismic,80.94273206797709,active,1/8/23,7
1813,1/8/23 7:55,37.44418874995621,-122.0935964,flood,63.08025797228576,inactive,1/8/23,7
1923,1/8/23 7:57,37.64067705804012,-122.060854,temp,99.00789656094244,active,1/8/23,7
1591,1/8/23 7:58,37.69489137249396,-122.2033962,flood,28.77283611605589,inactive,1/8/23,7
1199,1/8/23 7:59,37.53665541459041,-121.6869642,flood,77.98732385875485,inactive,1/8/23,7
1195,1/8/23 8:00,37.12896022139044,-121.6595522,temp,91.73484687369609,active,1/8/23,8
1391,1/8/23 8:01,37.17084682,-122.127127,seismic,32.98745719654201,active,1/8/23,8
1542,1/8/23 8:02,37.59689942732453,-121.9324251,flood,61.55272305,inactive,1/8/23,8
1635,1/8/23 8:06,37.57330616776773,-122.1400355,humidity,60.493389421128505,inactive,1/8/23,8
1585,1/8/23 8:07,37.40863207236875,-121.9872051,flood,77.36667815835975,active,1/8/23,8
1619,1/8/23 8:08,37.53454088,-121.5281304,flood,66.77764536563076,active,1/8/23,8
1252,1/8/23 8:10,37.94255745162571,-121.759375,humidity,56.07298695892269,active,1/8/23,8
1142,1/8/23 8:11,37.54913149256824,-121.6169619,humidity,62.941277884225656,active,1/8/23,8
