event_id,date,location,latitude,longitude,disaster_type,severity,casualties,economic_loss_million_usd,duration_hours
15877,2011-10-24 12:00:00,Zone B,37.01140620734419,-122.45475983344734,industrial accident,2,14,440.98266591459185,18
15878,2011-10-24 13:00:00,Zone A,37.86668598915871,-122.4754887048448,earthquake,2,32,391.5951922509039,48
15879,2011-10-24 14:00:00,Zone C,37.60032184954248,-122.34161368154429,hurricane,8,63,81.79903702898939,18
15880,2011-10-24 15:00:00,Zone C,37.87094484656832,-121.85992280119378,flood,7,1,229.0140888017012,2
15881,2011-10-24 16:00:00,Zone C,37.71136494114014,-122.12814735279703,flood,4,13,177.0902385143536,20
15882,2011-10-24 17:00:00,Zone A,37.4224127391904,-121.88126085950407,hurricane,6,54,169.80060892243708,24
15883,2011-10-24 18:00:00,Zone C,37.5483407714525,-122.41346565640416,industrial accident,1,69,275.12480987551584,46
15884,2011-10-24 19:00:00,Zone A,37.58640192014914,-122.20998901938096,hurricane,1,54,111.48815968950584,53
15885,2011-10-24 20:00:00,Zone B,37.322826441865246,-121.80064926171325,earthquake,6,43,296.75070808975255,65
15886,2011-10-24 21:00:00,Zone C,37.344856051316405,-122.15760584007351,earthquake,9,20,406.92619050810595,21
15887,2011-10-24 22:00:00,Zone A,37.76409078169717,-122.12607172722888,flood,4,16,318.49533187336965,64
15888,2011-10-24 23:00:00,Zone B,37.52605889248989,-121.68440184394959,hurricane,4,87,183.02045187258736,15
15889,2011-10-25 00:00:00,Zone D,37.5243371238709,-122.07703938572241,flood,2,0,70.34594984462802,11
15890,2011-10-25 01:00:00,Zone C,37.36620804960444,-122.4655840163005,fire,6,3,126.23160066884569,9
15891,2011-10-25 02:00:00,Zone D,37.46489319767135,-121.79158235672557,flood,2,44,26.506698517587918,11
15892,2011-10-25 03:00:00,Zone A,37.55267857878382,-121.5982197039956,industrial accident,8,74,162.03383280822916,22
15893,2011-10-25 04:00:00,Zone C,37.90366419331972,-122.47856734425352,hurricane,1,35,366.26466523678585,13
15894,2011-10-25 05:00:00,Zone D,37.342065727023105,-121.67165988806923,industrial accident,5,79,222.10917125594617,29
15895,2011-10-25 06:00:00,Zone C,37.86150202142713,-122.17102154041328,earthquake,4,91,72.38372557593766,46
15896,2011-10-25 07:00:00,Zone C,37.07490971734076,-121.77321336650243,earthquake,9,9,190.57089610577538,60
15897,2011-10-25 08:00:00,Zone B,37.54952432569498,-122.49096767064016,hurricane,2,69,485.6256853597203,53
15898,2011-10-25 09:00:00,Zone D,37.430982876687544,-121.70757446406388,earthquake,1,26,317.30442021665544,46
15899,2011-10-25 10:00:00,Zone D,37.78449889637655,-122.1559909476352,fire,7,35,121.95730977111565,38
15900,2011-10-25 11:00:00,Zone C,37.992597965538515,-122.14362055492848,flood,3,44,386.6551679559172,1
15901,2011-10-25 12:00:00,Zone B,37.070702236971556,-122.23564503631336,industrial accident,5,72,466.45484149809016,46
15902,2011-10-25 13:00:00,Zone A,37.130936123040414,-122.40847595535627,hurricane,3,93,63.27641822455049,24
15903,2011-10-25 14:00:00,Zone C,37.04970609387061,-122.08167081238379,flood,2,15,270.12414442676305,66
15904,2011-10-25 15:00:00,Zone B,37.53039422990876,-122.20330351816315,hurricane,8,83,93.32321731879642,6
15905,2011-10-25 16:00:00,Zone A,37.94624871547079,-121.56758823356138,fire,4,99,246.55506286263173,16
15906,2011-10-25 17:00:00,Zone D,37.655583437775135,-121.590475402274,fire,4,98,132.65306685604503,5
15907,2011-10-25 18:00:00,Zone A,37.49558920621532,-121.72943675220662,industrial accident,9,48,271.7430649380633,26
15908,2011-10-25 19:00:00,Zone B,37.43979368020231,-122.18290194743076,flood,9,29,140.8717755017394,17
15909,2011-10-25 20:00:00,Zone D,37.661175118718816,-121.9814725116971,fire,8,84,244.45100952555362,11
15910,2011-10-25 21:00:00,Zone A,37.71075266327745,-122.1249201605995,earthquake,7,21,234.24700509663066,69
15911,2011-10-25 22:00:00,Zone D,37.915459477627635,-121.78648341149741,fire,2,31,416.41085633776345,48
15912,2011-10-25 23:00:00,Zone D,37.8225614051004,-122.08028109371541,hurricane,7,75,337.52279021023077,35
15913,2011-10-26 00:00:00,Zone D,37.638823315948784,-121.63723527090475,earthquake,1,88,418.76921909506024,44
15914,2011-10-26 01:00:00,Zone C,37.012722401747084,-121.65539688473349,industrial accident,3,55,399.4638512567056,66
15915,2011-10-26 02:00:00,Zone C,37.056706487502666,-122.08236901731958,hurricane,5,98,16.07568121160633,34
15916,2011-10-26 03:00:00,Zone D,37.58780713139644,-122.17731755858594,earthquake,1,70,128.09079763956552,45
15917,2011-10-26 04:00:00,Zone D,37.071845028731964,-122.02532052394793,hurricane,3,51,291.2945892717827,17
15918,2011-10-26 05:00:00,Zone A,37.208782497746085,-121.95566786664422,flood,3,7,160.81499208079535,46
15919,2011-10-26 06:00:00,Zone A,37.16725535385044,-122.46539881425616,fire,8,86,386.95301511289534,30
15920,2011-10-26 07:00:00,Zone C,37.54750614911839,-122.44557865642054,earthquake,1,39,340.99479521801635,13
15921,2011-10-26 08:00:00,Zone A,37.515971209336406,-122.46187333489593,hurricane,6,24,115.55697739759593,8
15922,2011-10-26 09:00:00,Zone B,37.08818368877805,-121.82875424575944,flood,3,70,382.07765024640645,70
15923,2011-10-26 10:00:00,Zone A,37.633547435499764,-122.11345717941532,hurricane,2,4,15.780907662923061,16
15924,2011-10-26 11:00:00,Zone A,37.860721243357155,-122.43105418793834,industrial accident,4,56,391.92647466869755,53
15925,2011-10-26 12:00:00,Zone A,37.5049337114971,-121.75753617182168,fire,3,16,305.228464479385,68
15926,2011-10-26 13:00:00,Zone C,37.45581972057413,-121.5582463013149,industrial accident,8,33,278.03934762013466,25
15927,2011-10-26 14:00:00,Zone C,37.546152715788466,-121.53498720628548,earthquake,4,90,208.60315615476617,27
15928,2011-10-26 15:00:00,Zone A,37.43639500220893,-122.26765159101525,fire,6,73,8.047198965196214,63
15929,2011-10-26 16:00:00,Zone D,37.15928232314093,-121.54683323121414,earthquake,8,1,477.819907573374,6
15930,2011-10-26 17:00:00,Zone C,37.51619061449282,-122.36936665821604,fire,7,28,257.28338415694896,42
15931,2011-10-26 18:00:00,Zone A,37.91949130079278,-121.68291685691334,fire,4,45,14.684624891126434,29
15932,2011-10-26 19:00:00,Zone C,37.83675597152836,-122.10262215888574,flood,3,84,10.919542775735474,11
15933,2011-10-26 20:00:00,Zone C,37.09445082734477,-122.05220156441744,industrial accident,4,35,416.75667837092345,71
15934,2011-10-26 21:00:00,Zone B,37.948259937796436,-122.16717583646373,fire,9,24,297.3704159078183,38
15935,2011-10-26 22:00:00,Zone B,37.17176715280564,-121.844863973176,fire,1,22,326.76281740513093,19
15936,2011-10-26 23:00:00,Zone A,37.30253795238184,-121.71394809351915,earthquake,3,68,403.67200710590356,7
15937,2011-10-27 00:00:00,Zone A,37.54398698972274,-121.52498011126666,industrial accident,1,61,147.10883000701435,8
15938,2011-10-27 01:00:00,Zone A,37.81263055161976,-121.9343281246127,earthquake,8,10,258.49946249787536,56
15939,2011-10-27 02:00:00,Zone D,37.04284343826196,-122.3861665171964,industrial accident,2,30,316.0097091130409,21
15940,2011-10-27 03:00:00,Zone A,37.99347183740515,-121.97365250978906,flood,2,88,1.782927688063947,23
15941,2011-10-27 04:00:00,Zone C,37.11375211702595,-122.29407503618877,hurricane,3,92,206.2824338414991,46
15942,2011-10-27 05:00:00,Zone C,37.98581648542401,-121.92480202332976,earthquake,9,83,340.8121163476914,59
15943,2011-10-27 06:00:00,Zone C,37.220012799061166,-122.08144311726538,industrial accident,2,40,181.707719756198,12
15944,2011-10-27 07:00:00,Zone A,37.2974145602763,-122.35106426860035,earthquake,2,33,348.3595697742318,15
15945,2011-10-27 08:00:00,Zone D,37.319854076371335,-121.51163835049812,flood,5,5,129.79897536400446,30
15946,2011-10-27 09:00:00,Zone B,37.46899712797524,-121.94539014518382,flood,7,21,128.84033385844984,6
15947,2011-10-27 10:00:00,Zone B,37.60034548393092,-122.0702481059053,industrial accident,4,7,304.34656974161277,28
15948,2011-10-27 11:00:00,Zone A,37.57649382638893,-122.35647404336227,hurricane,6,45,194.84456657524646,9
15949,2011-10-27 12:00:00,Zone B,37.012555164842276,-122.37778281684433,hurricane,9,37,481.0727938544447,42
15950,2011-10-27 13:00:00,Zone B,37.314856426030474,-121.6832905642917,hurricane,8,6,181.24886002756125,46
15951,2011-10-27 14:00:00,Zone B,37.50551392298859,-122.27063173612432,flood,9,62,87.08113117101966,32
15952,2011-10-27 15:00:00,Zone A,37.05444028681079,-122.23700203553506,fire,1,94,298.32785416419006,40
15953,2011-10-27 16:00:00,Zone D,37.92452496284395,-121.91643270191045,flood,7,2,76.50877891207854,29
15954,2011-10-27 17:00:00,Zone C,37.020588467513264,-121.87807585689299,flood,5,6,45.58875173703149,9
15955,2011-10-27 18:00:00,Zone B,37.36764825850563,-122.05804810010608,industrial accident,8,46,303.9775485819393,47
15956,2011-10-27 19:00:00,Zone D,37.71246356986704,-122.37393942744978,flood,4,51,327.5889581635478,67
15957,2011-10-27 20:00:00,Zone C,37.39562534835976,-122.34960977311339,industrial accident,2,63,143.90932453390602,51
15958,2011-10-27 21:00:00,Zone A,37.10179759084958,-122.07767141325073,flood,2,28,418.7808605076219,48
15959,2011-10-27 22:00:00,Zone D,37.67463272056151,-121.97624335094189,hurricane,2,48,195.71751148533343,61
15960,2011-10-27 23:00:00,Zone D,37.879931609389416,-121.7049610301266,earthquake,5,2,130.48722338140195,43
15961,2011-10-28 00:00:00,Zone A,37.1578748073657,-121.90303734586185,flood,6,53,159.2732012329998,21
15962,2011-10-28 01:00:00,Zone C,37.03076978980763,-121.59576556437815,earthquake,2,85,204.89640377975726,44
15963,2011-10-28 02:00:00,Zone A,37.74632532009501,-122.01498498193409,earthquake,6,83,429.09163073838016,57
15964,2011-10-28 03:00:00,Zone A,37.243799303005936,-121.932739456813,hurricane,6,41,460.00920520941196,58
15965,2011-10-28 04:00:00,Zone B,37.74587068802494,-121.60574724640996,flood,4,56,458.1692163100931,25
15966,2011-10-28 05:00:00,Zone A,37.9185340666387,-122.0557738056347,earthquake,8,57,78.77244976334772,61
15967,2011-10-28 06:00:00,Zone B,37.71965579795011,-122.37309241540362,hurricane,5,56,326.56434196114935,10
15968,2011-10-28 07:00:00,Zone A,37.59132007440387,-122.07660909214523,hurricane,5,46,289.45327904555614,13
15969,2011-10-28 08:00:00,Zone B,37.168192443994144,-122.42889090086662,industrial accident,7,31,258.02017886147576,5
15970,2011-10-28 09:00:00,Zone B,37.8376245723635,-121.87098066583027,hurricane,8,93,157.4462405699042,29
15971,2011-10-28 10:00:00,Zone D,37.67518408584334,-122.44840755594255,hurricane,9,74,394.961312783659,45
15972,2011-10-28 11:00:00,Zone B,37.253579148375366,-121.61302595136686,flood,8,95,447.14943693794015,36
15973,2011-10-28 12:00:00,Zone D,37.91625988451996,-122.013913136781,hurricane,3,41,387.5290668421198,60
15974,2011-10-28 13:00:00,Zone C,37.9862823724619,-122.08116274401489,flood,4,35,362.96979378900755,5
15975,2011-10-28 14:00:00,Zone C,37.00328134135196,-121.53835199050064,industrial accident,9,3,492.99667406180095,60
15976,2011-10-28 15:00:00,Zone C,37.44954317615655,-121.78503703551968,earthquake,4,44,433.9498314518307,37
15977,2011-10-28 16:00:00,Zone A,37.27888689139305,-122.15831278508892,hurricane,7,9,66.82858074573791,53
15978,2011-10-28 17:00:00,Zone B,37.72819106551642,-122.33109064376474,earthquake,5,3,425.4891665295018,15
15979,2011-10-28 18:00:00,Zone B,37.13222089369131,-122.39346887596503,earthquake,8,81,77.41640787420465,34
15980,2011-10-28 19:00:00,Zone C,37.559323441951996,-121.84076237805996,industrial accident,9,39,107.07501600618356,10
15981,2011-10-28 20:00:00,Zone D,37.64211089076083,-122.32816115305059,fire,4,85,462.52552775361255,27
15982,2011-10-28 21:00:00,Zone C,37.76535899586468,-121.65931177202327,flood,7,5,297.02335333999997,23
15983,2011-10-28 22:00:00,Zone A,37.22900367388013,-121.8972039777702,flood,8,33,156.20300626976595,64
15984,2011-10-28 23:00:00,Zone A,37.47196424397191,-122.10162001606605,industrial accident,3,64,102.83476877256032,36
15985,2011-10-29 00:00:00,Zone C,37.053582888394395,-121.97416498039979,fire,2,99,406.5029274412958,52
15986,2011-10-29 01:00:00,Zone A,37.44921315178784,-122.49635865190113,hurricane,8,70,196.298707482061,46
15987,2011-10-29 02:00:00,Zone A,37.854242640993924,-121.58310557634987,flood,7,90,226.65792118515282,11
15988,2011-10-29 03:00:00,Zone A,37.89076144217609,-122.17657983099303,fire,2,56,299.9892907580037,67
15989,2011-10-29 04:00:00,Zone C,37.14802145789872,-121.58269041967759,fire,8,9,198.27760009354532,27
15990,2011-10-29 05:00:00,Zone C,37.93280416705775,-122.20527801205489,earthquake,5,53,186.14610547192498,37
15991,2011-10-29 06:00:00,Zone C,37.1650007080126,-121.99367005514155,hurricane,1,82,255.82454716952972,65
15992,2011-10-29 07:00:00,Zone B,37.59241163162312,-122.02962285290621,hurricane,9,8,95.60411797427338,55
15993,2011-10-29 08:00:00,Zone D,37.86257844606442,-121.59211396538653,industrial accident,5,48,234.92676915226727,18
15994,2011-10-29 09:00:00,Zone C,37.704822092591115,-121.61652070356632,fire,3,5,439.3334275991835,1
15995,2011-10-29 10:00:00,Zone C,37.27492754404423,-122.25914441683358,flood,4,78,216.13519075521685,35
15996,2011-10-29 11:00:00,Zone C,37.113860756235184,-122.21072082758943,earthquake,9,93,83.54428453401555,53
15997,2011-10-29 12:00:00,Zone D,37.38546631518206,-121.85528995227838,fire,1,54,415.85994229806096,43
15998,2011-10-29 13:00:00,Zone B,37.59756229177852,-122.19872126328806,flood,4,43,373.0390565607783,37
15999,2011-10-29 14:00:00,Zone A,37.93028629657024,-122.23795928631446,fire,1,19,482.16957566279524,11
16000,2011-10-29 15:00:00,Zone C,37.285227802238815,-122.17986445211501,industrial accident,6,0,85.20079501498496,58
16001,2011-10-29 16:00:00,Zone D,37.19867541805862,-121.7838272230308,flood,7,92,430.67572613910687,45
16002,2011-10-29 17:00:00,Zone C,37.5943463446987,-121.87512173986393,earthquake,1,81,338.18225147060537,40
16003,2011-10-29 18:00:00,Zone C,37.65847971086992,-122.19057389771626,flood,5,72,414.95149227841415,27
16004,2011-10-29 19:00:00,Zone C,37.84308347391198,-122.43678925335782,hurricane,5,81,36.1384912554226,11
16005,2011-10-29 20:00:00,Zone B,37.357906725600984,-122.33915207976209,industrial accident,6,26,248.63945407073368,17
16006,2011-10-29 21:00:00,Zone A,37.0281829484734,-121.55588632475929,flood,4,45,313.7832511669683,43
16007,2011-10-29 22:00:00,Zone D,37.980965796671846,-121.54887376939273,earthquake,7,0,188.79518046238093,36
16008,2011-10-29 23:00:00,Zone A,37.765067211715426,-122.11382906945103,hurricane,3,88,106.48120653144547,2
16009,2011-10-30 00:00:00,Zone B,37.08469142228273,-121.68290979697476,flood,6,98,411.0643138170604,23
16010,2011-10-30 01:00:00,Zone B,37.38687207214912,-121.58858961640321,flood,6,0,123.79594160559381,54
16011,2011-10-30 02:00:00,Zone B,37.92802693285492,-122.05779813475066,fire,5,85,467.7497767490818,1
16012,2011-10-30 03:00:00,Zone B,37.97903468500168,-121.75347110592247,industrial accident,8,78,188.2269627701916,20
16013,2011-10-30 04:00:00,Zone B,37.7290041699934,-121.83065601011685,hurricane,9,8,130.94443799144858,25
16014,2011-10-30 05:00:00,Zone B,37.678113975935645,-121.80541415294307,flood,1,80,222.65549370311473,23
16015,2011-10-30 06:00:00,Zone C,37.28091000914933,-121.7804588531087,industrial accident,6,22,271.3444420607433,61
16016,2011-10-30 07:00:00,Zone B,37.221716409433334,-121.92377818005099,flood,8,67,4.7703766527672755,6
16017,2011-10-30 08:00:00,Zone C,37.22106602323782,-121.7223626919113,industrial accident,3,30,154.00870813312366,26
16018,2011-10-30 09:00:00,Zone A,37.244822303056544,-122.02539682407973,hurricane,2,66,444.3597924329245,29
16019,2011-10-30 10:00:00,Zone A,37.23081312102363,-121.65240323496099,industrial accident,7,93,75.19489416950144,67
16020,2011-10-30 11:00:00,Zone A,37.77160633522188,-122.19625744312276,earthquake,2,86,210.07014855479812,43
16021,2011-10-30 12:00:00,Zone C,37.17368785880463,-122.41593874408353,earthquake,5,16,171.1982250998783,49
16022,2011-10-30 13:00:00,Zone D,37.727589280633566,-121.87685391688677,hurricane,7,76,71.95273351970532,11
16023,2011-10-30 14:00:00,Zone D,37.11079054398593,-121.56023447212645,hurricane,2,79,208.40931659702323,34
16024,2011-10-30 15:00:00,Zone D,37.85887034211874,-121.90981584968313,industrial accident,4,64,377.26222676401795,5
16025,2011-10-30 16:00:00,Zone D,37.165495598194795,-121.94064541229625,flood,5,74,247.54133377906757,8
16026,2011-10-30 17:00:00,Zone A,37.677346522701804,-121.99945183462344,hurricane,6,39,135.04351687533037,37
16027,2011-10-30 18:00:00,Zone B,37.15340591190535,-122.14356083115874,flood,6,39,231.31514043566074,42
16028,2011-10-30 19:00:00,Zone C,37.59419635666195,-122.14450341246197,hurricane,2,98,59.05634388045706,27
16029,2011-10-30 20:00:00,Zone A,37.133228181240035,-122.31767130342206,industrial accident,2,94,9.33832364708471,38
16030,2011-10-30 21:00:00,Zone A,37.69852841135544,-122.34687423620933,hurricane,7,59,118.21728085992,31
16031,2011-10-30 22:00:00,Zone B,37.34588421392961,-122.17236592635331,earthquake,3,91,453.45967113123226,51
16032,2011-10-30 23:00:00,Zone D,37.54066377102578,-122.09097954779797,fire,6,55,359.312430069238,42
16033,2011-10-31 00:00:00,Zone A,37.841239271667504,-122.33163026647081,fire,1,56,242.33623694376084,25
16034,2011-10-31 01:00:00,Zone C,37.54571220119892,-122.08098977191041,fire,7,96,13.40435587162564,70
16035,2011-10-31 02:00:00,Zone B,37.35499500878096,-122.41895652660232,hurricane,9,15,50.8078930531658,18
16036,2011-10-31 03:00:00,Zone A,37.4591332876872,-121.99864460763202,industrial accident,3,12,38.36381984452213,26
16037,2011-10-31 04:00:00,Zone A,37.87330874445936,-122.24443315600551,hurricane,7,24,12.70076012812067,62
16038,2011-10-31 05:00:00,Zone B,37.27275996991767,-122.25471486500062,industrial accident,3,77,471.05814112432824,25
16039,2011-10-31 06:00:00,Zone B,37.957292860576835,-122.09506045279807,hurricane,5,62,150.77068648401382,37
16040,2011-10-31 07:00:00,Zone B,37.81104643520759,-121.8486067829168,industrial accident,9,58,96.87133702500961,27
16041,2011-10-31 08:00:00,Zone D,37.35277142090778,-121.78717459835727,industrial accident,2,26,238.4315271635931,70
16042,2011-10-31 09:00:00,Zone B,37.63376689904239,-122.26301468600457,industrial accident,7,38,111.8923182106043,5
16043,2011-10-31 10:00:00,Zone D,37.83775667402005,-122.4357068086776,flood,6,34,279.8866706525802,36
16044,2011-10-31 11:00:00,Zone D,37.47852485396565,-121.6806066702227,industrial accident,1,11,204.53822345018108,29
16045,2011-10-31 12:00:00,Zone B,37.36060928691044,-121.75837947365098,flood,9,42,106.01858658986947,67
16046,2011-10-31 13:00:00,Zone D,37.2248694332054,-121.92840142036086,earthquake,3,57,276.37006498648697,46
16047,2011-10-31 14:00:00,Zone D,37.335478582072,-122.3641857288984,hurricane,8,87,438.2251753331538,29
16048,2011-10-31 15:00:00,Zone D,37.551975193311584,-122.43163556644451,industrial accident,5,65,197.03224317744716,6
16049,2011-10-31 16:00:00,Zone A,37.44758520155729,-121.73885742111474,flood,8,21,56.861491394891125,60
16050,2011-10-31 17:00:00,Zone C,37.897846548863306,-122.31287418842177,earthquake,5,67,182.95062494447225,22
16051,2011-10-31 18:00:00,Zone B,37.90325518184205,-122.03603999181172,fire,5,48,192.17877708662078,63
16052,2011-10-31 19:00:00,Zone C,37.8484539474221,-122.47457045818263,industrial accident,9,65,219.55414693233055,40
16053,2011-10-31 20:00:00,Zone A,37.047959608254395,-122.36457073681116,hurricane,8,15,375.88245410248663,18
16054,2011-10-31 21:00:00,Zone C,37.21293776541638,-122.02199583884573,earthquake,6,87,458.7415636317594,55
16055,2011-10-31 22:00:00,Zone C,37.18374385208015,-121.51180749368736,fire,1,15,390.4190351992583,54
16056,2011-10-31 23:00:00,Zone C,37.0901099370326,-122.00936327636582,industrial accident,6,38,247.65531815073652,19
16057,2011-11-01 00:00:00,Zone D,37.54600661235823,-121.5069537482188,hurricane,8,48,146.12603065561976,58
16058,2011-11-01 01:00:00,Zone A,37.264802078411904,-122.10041502919303,fire,8,10,376.3175719789628,24
16059,2011-11-01 02:00:00,Zone B,37.70793871947413,-121.88780548754592,earthquake,3,88,71.90986122307714,37
16060,2011-11-01 03:00:00,Zone B,37.12219559688407,-122.14889080103636,fire,3,65,10.409752856540491,11
16061,2011-11-01 04:00:00,Zone B,37.5799917815435,-121.50726937390927,industrial accident,4,3,91.2502909566737,36
16062,2011-11-01 05:00:00,Zone D,37.57193532366685,-121.97727513540677,fire,8,47,179.1072885153551,33
16063,2011-11-01 06:00:00,Zone C,37.608973333073386,-121.81701924559161,flood,7,85,269.0700388616122,47
16064,2011-11-01 07:00:00,Zone A,37.98562649442193,-121.55665456935891,earthquake,3,45,14.152665022574888,48
16065,2011-11-01 08:00:00,Zone A,37.368143516870234,-121.66770020294273,fire,8,3,460.36236952821173,16
16066,2011-11-01 09:00:00,Zone A,37.452707275746796,-121.77192301504294,hurricane,8,48,355.55467361883956,9
16067,2011-11-01 10:00:00,Zone D,37.066126728855586,-121.9157327963492,industrial accident,5,99,479.84491266862256,23
16068,2011-11-01 11:00:00,Zone D,37.636640078285566,-121.88825102972915,hurricane,1,26,207.92312846472228,54
16069,2011-11-01 12:00:00,Zone A,37.44078346006115,-121.55015860732352,earthquake,1,54,194.69887599793978,8
16070,2011-11-01 13:00:00,Zone C,37.14912624477158,-122.08083685494373,flood,5,39,390.89208233416446,47
16071,2011-11-01 14:00:00,Zone C,37.18961145274041,-122.10588211611147,flood,7,18,217.25548806053854,55
16072,2011-11-01 15:00:00,Zone B,37.87581753576362,-121.66788460835473,hurricane,9,68,485.01550882493626,70
16073,2011-11-01 16:00:00,Zone D,37.94827126048304,-121.88807753209423,fire,9,39,362.3656302040587,63
16074,2011-11-01 17:00:00,Zone A,37.93129484227334,-121.53158629715502,fire,3,47,274.17406840686164,68
16075,2011-11-01 18:00:00,Zone D,37.96350914979539,-121.80990283682321,industrial accident,1,82,148.40998219241794,48
16076,2011-11-01 19:00:00,Zone A,37.08743077977943,-122.13627793359184,industrial accident,7,57,120.61216456966767,65
16077,2011-11-01 20:00:00,Zone C,37.50038615675771,-122.37465987868069,hurricane,3,39,99.78706021666812,70
16078,2011-11-01 21:00:00,Zone D,37.883235101115815,-122.46009175631026,hurricane,1,98,488.59079139509174,71
16079,2011-11-01 22:00:00,Zone B,37.855269743613825,-121.54900099628398,industrial accident,3,1,142.81640719916075,20
16080,2011-11-01 23:00:00,Zone B,37.036757921484394,-121.58949198326727,industrial accident,2,85,35.40151968424418,24
16081,2011-11-02 00:00:00,Zone B,37.846698902209546,-122.15440622164552,flood,9,92,94.83126405776464,27
16082,2011-11-02 01:00:00,Zone D,37.91453547661394,-122.28025119327688,hurricane,8,85,56.22935549637558,4
16083,2011-11-02 02:00:00,Zone B,37.26547659127622,-121.99005767944466,fire,3,37,412.4573625136416,13
16084,2011-11-02 03:00:00,Zone D,37.22433925580375,-122.49852116789435,hurricane,9,56,413.8903655266992,65
16085,2011-11-02 04:00:00,Zone D,37.621084968419574,-121.58821711545532,fire,7,90,154.23100866762806,24
16086,2011-11-02 05:00:00,Zone B,37.20609593847066,-122.03529406057216,industrial accident,9,3,353.22856151996695,59
16087,2011-11-02 06:00:00,Zone B,37.32713429778147,-122.00800662985726,fire,8,21,338.6646610535304,21
16088,2011-11-02 07:00:00,Zone C,37.717362012229856,-121.93541708567399,industrial accident,1,53,431.3831717580338,66
16089,2011-11-02 08:00:00,Zone C,37.15776277980042,-121.95379216040617,flood,2,67,147.84749772688141,53
16090,2011-11-02 09:00:00,Zone A,37.594910992443424,-121.68467207291626,hurricane,9,46,113.34235538894251,13
16091,2011-11-02 10:00:00,Zone C,37.855107825076864,-122.39633764826401,hurricane,9,10,427.44550772444234,20
16092,2011-11-02 11:00:00,Zone D,37.85713152159375,-122.31487691186881,earthquake,6,18,439.41038312248963,43
16093,2011-11-02 12:00:00,Zone A,37.0646900828535,-122.30681060475099,hurricane,6,94,207.05747279905768,31
16094,2011-11-02 13:00:00,Zone D,37.49242640800934,-122.31496621944628,earthquake,8,73,87.01163569627084,52
16095,2011-11-02 14:00:00,Zone B,37.24474364797424,-121.71749622429239,fire,6,60,395.5960712989502,35
16096,2011-11-02 15:00:00,Zone C,37.011113520540974,-122.05936616502832,fire,6,98,257.9121373653974,3
16097,2011-11-02 16:00:00,Zone D,37.877324416870294,-122.44598281584406,earthquake,5,98,103.6406867607697,64
16098,2011-11-02 17:00:00,Zone B,37.41803817697171,-121.77397576021399,fire,7,19,16.103639911790747,4
16099,2011-11-02 18:00:00,Zone D,37.77156292062648,-121.72762876961693,earthquake,4,66,366.40946963372016,17
16100,2011-11-02 19:00:00,Zone C,37.65689408733568,-121.70660105639772,fire,2,9,20.062707853000088,65
16101,2011-11-02 20:00:00,Zone D,37.21415691388292,-121.60306755665874,fire,1,4,188.8721983677106,67
16102,2011-11-02 21:00:00,Zone C,37.23548707969924,-121.68886028712006,earthquake,1,91,414.1564773673586,12
16103,2011-11-02 22:00:00,Zone D,37.81404402285586,-121.82627973566505,flood,9,66,163.38003607910053,40
16104,2011-11-02 23:00:00,Zone A,37.39993797994858,-122.40858348283912,industrial accident,4,45,8.364827703039973,9
16105,2011-11-03 00:00:00,Zone C,37.048312494803234,-122.15860524419924,industrial accident,6,14,385.16803123739476,57
16106,2011-11-03 01:00:00,Zone B,37.03467927881062,-122.31398726341472,earthquake,3,11,20.123550255679593,30
16107,2011-11-03 02:00:00,Zone C,37.30232266189649,-122.35307003665955,flood,5,77,0.18911861730143614,69
16108,2011-11-03 03:00:00,Zone D,37.51464261054595,-121.79769108549635,hurricane,3,66,82.34802625640494,27
16109,2011-11-03 04:00:00,Zone D,37.85936455345441,-122.46070990233376,flood,9,32,330.2005415239344,4
16110,2011-11-03 05:00:00,Zone B,37.009830302151,-122.15654469647048,flood,2,99,334.9336846995751,71
16111,2011-11-03 06:00:00,Zone A,37.55011889972691,-121.6790836718291,earthquake,8,87,161.8648975919537,64
16112,2011-11-03 07:00:00,Zone C,37.00507895335632,-122.4193967928021,hurricane,8,41,43.78120528549566,54
16113,2011-11-03 08:00:00,Zone C,37.6658224950033,-121.71500469408517,industrial accident,9,29,276.80044428020034,25
16114,2011-11-03 09:00:00,Zone D,37.272122415916435,-122.2722332979679,industrial accident,8,16,371.05907863688435,69
16115,2011-11-03 10:00:00,Zone C,37.26253238484009,-121.93555434956049,fire,8,13,183.26558897509548,41
16116,2011-11-03 11:00:00,Zone C,37.80518174586379,-121.8248171550727,earthquake,5,36,128.12504094788503,51
16117,2011-11-03 12:00:00,Zone A,37.46619532350095,-121.63540210582877,hurricane,6,8,195.9920797680357,9
16118,2011-11-03 13:00:00,Zone C,37.32063207196356,-122.37993778685443,earthquake,8,8,332.4731471966204,47
16119,2011-11-03 14:00:00,Zone C,37.7399799265432,-122.01750751980178,flood,7,76,248.46483114567408,17
16120,2011-11-03 15:00:00,Zone B,37.39488503423518,-122.10969589981461,industrial accident,6,76,363.19506418317854,3
16121,2011-11-03 16:00:00,Zone A,37.864288369542734,-122.36189981179072,earthquake,9,56,90.69470998630098,70
16122,2011-11-03 17:00:00,Zone D,37.044009685999,-121.77254686631899,earthquake,7,53,414.09114307977484,22
16123,2011-11-03 18:00:00,Zone C,37.265713347733815,-122.30077144884237,hurricane,3,12,80.85915185257448,31
