sensor_id,timestamp,latitude_sensor,longitude_sensor,sensor_type,reading_value,status,date,hour,zone_id_sensor,user_id,text,latitude_social,longitude_social,clean_text,zone_id_social
1687.0,2023-01-10 14:17:00,37.30058119261405,-121.6433705,flood,28.639715454867552,inactive,1/10/23,14.0,27.0,150034,evacuate Zone C,37.59599380688666,-121.5144903026665,evacuate zone c,30.0
1508.0,2023-01-10 14:18:00,37.12867502225306,-121.8762232,temp,13.292058520917982,active,1/10/23,14.0,22.0,102863,fire in downtown,37.614856124501046,-121.67737556960022,fire in downtown,19.0
1652.0,2023-01-10 14:19:00,37.08332879235776,-121.6645629,seismic,17.39666133145813,inactive,1/10/23,14.0,0.0,130357,emergency in Zone A,37.42871113020967,-121.8632547540412,emergency in zone a,45.0
1647.0,2023-01-10 14:20:00,37.32193043400252,-122.3120972,flood,29.536091568579348,inactive,1/10/23,14.0,30.0,192046,flood near river,37.157805812373496,-121.81765656824942,flood near river,4.0
1808.0,2023-01-10 14:21:00,37.36102182273114,-122.166358,flood,57.756990314353295,active,1/10/23,14.0,6.0,168474,flood near river,37.05080007832082,-122.36617205498617,flood near river,9.0
1106.0,2023-01-10 14:22:00,37.59060937174854,-122.1010646,humidity,46.88779793495401,inactive,1/10/23,14.0,34.0,185444,earthquake felt,37.71407328345369,-121.78520204711135,earthquake felt,31.0
1611.0,2023-01-10 14:23:00,37.33166682477464,-121.6149078,temp,4.079205395209851,inactive,1/10/23,14.0,27.0,124809,emergency in Zone A,37.59373926468456,-121.6259276711302,emergency in zone a,30.0
1975.0,2023-01-10 14:24:00,37.474333316587135,-121.613203,flood,72.87872704,active,1/10/23,14.0,4.0,198112,fire in downtown,37.31945432590849,-122.49933071322164,fire in downtown,17.0
,2023-01-10 14:25:00,,,,,,,,,197170,earthquake felt,37.45758671269456,-122.3898286188449,earthquake felt,22.0
,2023-01-10 14:26:00,,,,,,,,,114089,flood near river,37.20837671647708,-122.36359019833192,flood near river,39.0
1654.0,2023-01-10 14:27:00,37.99940296792863,-122.0070198,flood,93.16913270319677,inactive,1/10/23,14.0,7.0,173981,earthquake felt,37.48932598725119,-122.06753178415045,earthquake felt,33.0
,2023-01-10 14:28:00,,,,,,,,,184785,emergency in Zone A,37.23504827197119,-121.75841312820602,emergency in zone a,4.0
,2023-01-10 14:29:00,,,,,,,,,170210,emergency in Zone A,37.98269500096981,-122.21018460510363,emergency in zone a,18.0
1136.0,2023-01-10 14:30:00,37.84365409308096,-121.9178272,flood,57.52141981884928,inactive,1/10/23,14.0,38.0,127392,emergency in Zone A,37.15732552032981,-122.41973926500005,emergency in zone a,39.0
,2023-01-10 14:31:00,,,,,,,,,188110,flood near river,37.178115924607134,-122.38406035359712,flood near river,39.0
1805.0,2023-01-10 14:32:00,37.98812036,-121.5533381,flood,73.9524009,active,1/10/23,14.0,5.0,132164,emergency in Zone A,37.14288430572353,-121.82457299561403,emergency in zone a,29.0
,2023-01-10 14:33:00,,,,,,,,,176526,fire in downtown,37.40511964025414,-121.83212135889391,fire in downtown,45.0
1414.0,2023-01-10 14:34:00,37.066395811423696,-122.2941938,temp,70.15093101546287,active,1/10/23,14.0,45.0,154650,fire in downtown,37.04521391255236,-121.86241942748578,fire in downtown,29.0
,2023-01-10 14:35:00,,,,,,,,,100652,earthquake felt,37.75438771516973,-122.18013604220114,earthquake felt,35.0
,2023-01-10 14:36:00,,,,,,,,,147072,flood near river,37.82144630509394,-121.88340183472928,flood near river,10.0
,2023-01-10 14:37:00,,,,,,,,,149740,emergency in Zone A,37.58918246089026,-121.60453469583776,emergency in zone a,30.0
1070.0,2023-01-10 14:38:00,37.26747078042139,-122.3754841,seismic,16.18607894879708,inactive,1/10/23,14.0,8.0,182660,earthquake felt,37.41926055065415,-121.5955411329607,earthquake felt,44.0
1467.0,2023-01-10 14:39:00,37.22691461307374,-121.5563863,temp,96.78699084645255,inactive,1/10/23,14.0,10.0,167756,earthquake felt,37.6285878492664,-122.12924785096494,earthquake felt,15.0
1203.0,2023-01-10 14:40:00,37.50897765929485,-122.347086,temp,54.91420655123407,inactive,1/10/23,14.0,11.0,148836,earthquake felt,37.5115032098157,-121.73620746912256,earthquake felt,0.0
1165.0,2023-01-10 14:41:00,37.527113243166674,-122.4663633,seismic,27.30979482589652,inactive,1/10/23,14.0,24.0,170861,earthquake felt,37.61138013494067,-122.26556452688472,earthquake felt,47.0
,2023-01-10 14:42:00,,,,,,,,,112286,fire in downtown,37.98651310264888,-121.51141480695212,fire in downtown,27.0
1090.0,2023-01-10 14:43:00,37.85686022226087,-122.2911167,seismic,61.54662504120909,inactive,1/10/23,14.0,15.0,103585,fire in downtown,37.58307408421023,-122.30409555296195,fire in downtown,47.0
,2023-01-10 14:44:00,,,,,,,,,148565,emergency in Zone A,37.72890975686765,-121.51673247791555,emergency in zone a,41.0
1098.0,2023-01-10 14:45:00,37.10971035380712,-121.5159224,humidity,43.66771120366391,inactive,1/10/23,14.0,12.0,158788,emergency in Zone A,37.02687777017448,-122.2738461449336,emergency in zone a,24.0
,2023-01-10 14:46:00,,,,,,,,,147381,fire in downtown,37.12441401149442,-122.40477084533816,fire in downtown,9.0
1743.0,2023-01-10 14:47:00,37.11605283470968,-121.6933463,seismic,1.6645558538660343,active,1/10/23,14.0,0.0,169486,emergency in Zone A,37.569166938884045,-122.02149842110292,emergency in zone a,11.0
,2023-01-10 14:48:00,,,,,,,,,117079,emergency in Zone A,37.104980847288616,-121.51581436608832,emergency in zone a,32.0
,2023-01-10 14:49:00,,,,,,,,,153893,fire in downtown,37.39694533380079,-121.91946263323466,fire in downtown,16.0
1348.0,2023-01-10 14:50:00,37.57149590332799,-122.4809293,temp,44.65138961902302,inactive,1/10/23,14.0,24.0,178595,emergency in Zone A,37.20847852538171,-122.07558475096454,emergency in zone a,26.0
,2023-01-10 14:51:00,,,,,,,,,124401,emergency in Zone A,37.817308713516695,-122.19197566467471,emergency in zone a,12.0
1445.0,2023-01-10 14:52:00,37.91134246990436,-121.9970466,temp,49.14779796964604,active,1/10/23,14.0,7.0,108003,fire in downtown,37.918276863271664,-121.51472369017702,fire in downtown,27.0
1664.0,2023-01-10 14:53:00,37.46072109365764,-122.1286171,flood,66.70463397047799,inactive,1/10/23,14.0,34.0,154627,emergency in Zone A,37.95361246968306,-121.99575131176664,emergency in zone a,34.0
,2023-01-10 14:54:00,,,,,,,,,113894,earthquake felt,37.2648736562811,-122.14662854411108,earthquake felt,36.0
,2023-01-10 14:55:00,,,,,,,,,170115,emergency in Zone A,37.055029882338594,-121.80943515174783,emergency in zone a,29.0
1540.0,2023-01-10 14:56:00,37.22229491450257,-122.3161904,flood,34.121375649450655,active,1/10/23,14.0,2.0,196994,fire in downtown,37.634058404362754,-122.12566746186572,fire in downtown,15.0
,2023-01-10 14:57:00,,,,,,,,,194195,evacuate Zone C,37.238100965561785,-122.31154360887528,evacuate zone c,39.0
,2023-01-10 14:58:00,,,,,,,,,161807,fire in downtown,37.9226368256059,-121.99395609392066,fire in downtown,34.0
1714.0,2023-01-10 14:59:00,37.993109039524526,-121.8729027,humidity,97.47553514,active,1/10/23,14.0,35.0,170781,fire in downtown,37.31591525464432,-122.37905167923586,fire in downtown,49.0
1701.0,2023-01-10 15:00:00,37.20653304801012,-122.4859403,flood,72.54170220193886,inactive,1/10/23,15.0,32.0,113002,evacuate Zone C,37.87123909234145,-121.69688041282194,evacuate zone c,42.0
1907.0,2023-01-10 15:01:00,37.50638165893944,-122.0403913,temp,34.555472236088605,inactive,1/10/23,15.0,48.0,151943,emergency in Zone A,37.98482216064374,-121.65732387724796,emergency in zone a,42.0
,2023-01-10 15:02:00,,,,,,,,,178759,emergency in Zone A,37.04723147077908,-122.14227302819424,emergency in zone a,2.0
1357.0,2023-01-10 15:03:00,37.67210719643863,-121.8492388,temp,57.49791310453081,active,1/10/23,15.0,1.0,146842,evacuate Zone C,37.783231501948826,-121.5337000866236,evacuate zone c,41.0
1278.0,2023-01-10 15:04:00,37.34563417,-122.2530307,seismic,91.01564853,active,1/10/23,15.0,30.0,173986,earthquake felt,37.79084713058406,-121.64863065413304,earthquake felt,6.0
1487.0,2023-01-10 15:05:00,37.541149,-121.5312388,seismic,28.56937003626828,inactive,1/10/23,15.0,40.0,106486,emergency in Zone A,37.307747579449895,-121.5825758514056,emergency in zone a,13.0
1062.0,2023-01-10 15:06:00,37.56806624,-122.2857488,humidity,6.495167840286564,active,1/10/23,15.0,44.0,120737,flood near river,37.01670696358062,-122.42585989528884,flood near river,9.0
1050.0,2023-01-10 15:07:00,37.93122944753508,-121.9567649,temp,35.446603459003015,inactive,1/10/23,15.0,35.0,129572,earthquake felt,37.20547784663593,-122.44532592651817,earthquake felt,17.0
,2023-01-10 15:08:00,,,,,,,,,189095,emergency in Zone A,37.13603901787776,-122.44110678595572,emergency in zone a,9.0
1922.0,2023-01-10 15:09:00,37.72875909904593,-122.3151238,temp,98.78684405,active,1/10/23,15.0,3.0,156849,emergency in Zone A,37.59152924909874,-122.47770619206308,emergency in zone a,7.0
,2023-01-10 15:10:00,,,,,,,,,177992,earthquake felt,37.71249438725823,-122.48416599654033,earthquake felt,20.0
,2023-01-10 15:11:00,,,,,,,,,157749,emergency in Zone A,37.20496549422185,-122.05341570532686,emergency in zone a,26.0
1758.0,2023-01-10 15:12:00,37.367633820311376,-122.2537763,seismic,40.966183824931726,active,1/10/23,15.0,30.0,186465,fire in downtown,37.7659167996093,-121.89575806692864,fire in downtown,10.0
,2023-01-10 15:13:00,,,,,,,,,194018,flood near river,37.330520561216666,-121.66306705672568,flood near river,21.0
,2023-01-10 15:14:00,,,,,,,,,111316,earthquake felt,37.26473648360291,-121.81433364306648,earthquake felt,28.0
1240.0,2023-01-10 15:15:00,37.20996531,-121.6037479,flood,86.45228811280094,inactive,1/10/23,15.0,10.0,156641,earthquake felt,37.12535134222235,-121.80213069399623,earthquake felt,29.0
1238.0,2023-01-10 15:16:00,37.49340404496972,-121.7855444,flood,17.468302025403226,inactive,1/10/23,15.0,13.0,156341,flood near river,37.38296590155886,-121.59260283342742,flood near river,44.0
1460.0,2023-01-10 15:17:00,37.58127792212658,-122.4449734,seismic,10.45615415546669,active,1/10/23,15.0,24.0,166298,emergency in Zone A,37.428382031233966,-121.68881973470762,emergency in zone a,0.0
1196.0,2023-01-10 15:18:00,37.92717226128276,-122.2462443,flood,72.89658777532621,active,1/10/23,15.0,46.0,128537,earthquake felt,37.865103578911146,-121.93193435187256,earthquake felt,10.0
1985.0,2023-01-10 15:19:00,37.97746096402637,-121.519353,seismic,95.65850346089796,active,1/10/23,15.0,5.0,179039,fire in downtown,37.44950476663217,-122.0780780303662,fire in downtown,33.0
1442.0,2023-01-10 15:20:00,37.28356663251624,-121.7198827,humidity,2.1693704035694927,inactive,1/10/23,15.0,27.0,103252,earthquake felt,37.1147996270419,-122.2176523231076,earthquake felt,24.0
,2023-01-10 15:21:00,,,,,,,,,163500,fire in downtown,37.698505908384405,-122.07267189576864,fire in downtown,3.0
,2023-01-10 15:22:00,,,,,,,,,180117,evacuate Zone C,37.852442618047895,-121.7014048719207,evacuate zone c,6.0
1708.0,2023-01-10 15:23:00,37.93796136,-121.7356119,humidity,62.988169841923245,active,1/10/23,15.0,17.0,145307,fire in downtown,37.135385985705824,-121.89397785371388,fire in downtown,46.0
1622.0,2023-01-10 15:24:00,37.621497974574666,-122.2301141,flood,22.852602546041467,active,1/10/23,15.0,20.0,197373,earthquake felt,37.85272607927688,-121.6694867212168,earthquake felt,6.0
,2023-01-10 15:25:00,,,,,,,,,159182,flood near river,37.758133157054885,-122.2782777554575,flood near river,12.0
,2023-01-10 15:26:00,,,,,,,,,143462,flood near river,37.09509569164666,-121.58460237360148,flood near river,32.0
,2023-01-10 15:27:00,,,,,,,,,123051,flood near river,37.2366194612172,-122.0059579152443,flood near river,26.0
1869.0,2023-01-10 15:28:00,37.35689905841802,-121.9624532,seismic,1.5930558787044302,inactive,1/10/23,15.0,21.0,164798,fire in downtown,37.47207535496584,-122.15688392569382,fire in downtown,33.0
1573.0,2023-01-10 15:29:00,37.57362165,-122.0540569,humidity,37.10738291081272,inactive,1/10/23,15.0,33.0,134936,emergency in Zone A,37.69390564233497,-121.8894860265438,emergency in zone a,23.0
,2023-01-10 15:30:00,,,,,,,,,123932,evacuate Zone C,37.50227885145594,-121.6107520831296,evacuate zone c,30.0
,2023-01-10 15:31:00,,,,,,,,,117374,emergency in Zone A,37.80827618389189,-121.74590262890948,emergency in zone a,31.0
1011.0,2023-01-10 15:32:00,37.82817606112467,-121.893663,humidity,27.50469089976324,active,1/10/23,15.0,29.0,191312,earthquake felt,37.71744003924173,-121.95890094905,earthquake felt,3.0
,2023-01-10 15:33:00,,,,,,,,,163431,emergency in Zone A,37.53835806315236,-121.77641414206768,emergency in zone a,48.0
1027.0,2023-01-10 15:34:00,37.139214399976105,-121.8430083,seismic,12.338431217159073,active,1/10/23,15.0,22.0,113002,earthquake felt,37.56765792707013,-121.5644798789536,earthquake felt,30.0
1083.0,2023-01-10 15:35:00,37.71831999203798,-122.0706167,seismic,82.14189362700684,inactive,1/10/23,15.0,33.0,110203,emergency in Zone A,37.63032357606562,-122.36192084723356,emergency in zone a,47.0
,2023-01-10 15:36:00,,,,,,,,,137326,earthquake felt,37.91696475244735,-122.21740866175672,earthquake felt,18.0
1345.0,2023-01-10 15:37:00,37.56570409417321,-121.7654004,flood,17.861892454859994,active,1/10/23,15.0,13.0,161574,fire in downtown,37.19890244393831,-122.19727226270054,fire in downtown,37.0
,2023-01-10 15:38:00,,,,,,,,,148527,emergency in Zone A,37.53612052587481,-122.10377478986004,emergency in zone a,15.0
,2023-01-10 15:39:00,,,,,,,,,133909,earthquake felt,37.49162589058028,-121.60536615165124,earthquake felt,30.0
1197.0,2023-01-10 15:40:00,37.33721670979116,-122.4843219,temp,88.32459526514145,inactive,1/10/23,15.0,8.0,169865,earthquake felt,37.46708298825615,-122.47677405051616,earthquake felt,22.0
,2023-01-10 15:41:00,,,,,,,,,172682,earthquake felt,37.90869840753617,-122.01413316800507,earthquake felt,34.0
1407.0,2023-01-10 15:42:00,37.47820901982863,-121.7360074,seismic,91.70444770802452,active,1/10/23,15.0,28.0,193553,fire in downtown,37.06048234520225,-122.41510499840425,fire in downtown,9.0
1416.0,2023-01-10 15:43:00,37.89809442194475,-122.1417311,humidity,9.434868071503033,inactive,1/10/23,15.0,46.0,154802,emergency in Zone A,37.78970103053069,-122.04067764499584,emergency in zone a,38.0
1891.0,2023-01-10 15:44:00,37.53281760465136,-121.7400808,flood,14.287779526179644,active,1/10/23,15.0,28.0,103708,flood near river,37.45083730818915,-122.3501701997865,flood near river,43.0
1684.0,2023-01-10 15:45:00,37.19333819143837,-121.8464324,humidity,71.13050922306269,active,1/10/23,15.0,18.0,127273,fire in downtown,37.34370963521264,-122.32398445420615,fire in downtown,49.0
,2023-01-10 15:46:00,,,,,,,,,163147,flood near river,37.975476701093775,-122.4854866558492,flood near river,1.0
1843.0,2023-01-10 15:47:00,37.726407172912495,-121.5737332,temp,46.35967253490724,active,1/10/23,15.0,16.0,185986,flood near river,37.36283643908916,-122.33611221443908,flood near river,49.0
1243.0,2023-01-10 15:48:00,37.73646791870712,-122.3928112,seismic,3.819824493,active,1/10/23,15.0,19.0,106242,flood near river,37.31774206658962,-122.21635407813208,flood near river,5.0
1684.0,2023-01-10 15:49:00,37.84782410284692,-122.1495879,seismic,45.301518720435006,inactive,1/10/23,15.0,25.0,158711,fire in downtown,37.9341996602922,-121.74402694442912,fire in downtown,42.0
1212.0,2023-01-10 15:50:00,37.45474584,-121.8308951,humidity,29.54224162353293,active,1/10/23,15.0,13.0,165232,earthquake felt,37.57395287828032,-122.32620878326526,earthquake felt,47.0
,2023-01-10 15:51:00,,,,,,,,,100445,flood near river,37.20472139656916,-122.2290882123294,flood near river,37.0
1507.0,2023-01-10 15:52:00,37.78354355,-121.6007036,seismic,70.44563637272039,inactive,1/10/23,15.0,16.0,191839,flood near river,37.80720394365278,-122.18415053317456,flood near river,38.0
1161.0,2023-01-10 15:53:00,37.24466244671057,-122.4975404,seismic,86.15994312975384,inactive,1/10/23,15.0,32.0,146394,flood near river,37.5687629087744,-121.50183918786632,flood near river,30.0
,2023-01-10 15:54:00,,,,,,,,,110545,evacuate Zone C,37.52404262557467,-122.01359005713184,evacuate zone c,11.0
,2023-01-10 15:55:00,,,,,,,,,131373,evacuate Zone C,37.8196471031405,-121.61127539667136,evacuate zone c,6.0
1719.0,2023-01-10 15:56:00,37.80860913853618,-121.5049674,flood,9.308415512213095,inactive,1/10/23,15.0,16.0,144034,evacuate Zone C,37.67915514152973,-121.69343023319657,evacuate zone c,19.0
1338.0,2023-01-10 15:57:00,37.94761440369345,-122.1095816,flood,5.705580264204412,active,1/10/23,15.0,7.0,122947,earthquake felt,37.59824042824908,-122.07101464115084,earthquake felt,15.0
1705.0,2023-01-10 15:58:00,37.39064314,-121.5236462,humidity,34.942279388814825,active,1/10/23,15.0,4.0,167172,fire in downtown,37.9636752552192,-121.67893299719616,fire in downtown,42.0
1237.0,2023-01-10 15:59:00,37.53117643770619,-122.4468392,seismic,88.73273603164922,active,1/10/23,15.0,24.0,179146,earthquake felt,37.09856831749853,-122.07991094490116,earthquake felt,2.0
1512.0,2023-01-10 16:00:00,37.813376047437934,-121.7960915,seismic,62.683840666297264,active,1/10/23,16.0,29.0,135952,emergency in Zone A,37.74173899058452,-122.22734451046948,emergency in zone a,35.0
1125.0,2023-01-10 16:01:00,37.20547807528701,-121.7076808,humidity,47.35553098820303,active,1/10/23,16.0,31.0,189073,emergency in Zone A,37.46346604590883,-122.4952138551775,emergency in zone a,22.0
,2023-01-10 16:02:00,,,,,,,,,155110,flood near river,37.23650764034126,-121.52236013849031,flood near river,13.0
,2023-01-10 16:03:00,,,,,,,,,102882,fire in downtown,37.09730864790133,-121.90078564604418,fire in downtown,29.0
1928.0,2023-01-10 16:04:00,37.48005906305063,-121.8538448,seismic,54.09052457643628,active,1/10/23,16.0,13.0,126063,emergency in Zone A,37.07910990613564,-121.71503548177472,emergency in zone a,8.0
1613.0,2023-01-10 16:05:00,37.76684843422717,-121.9984299,humidity,45.93757849665872,active,1/10/23,16.0,38.0,191369,fire in downtown,37.23155121478639,-121.65882807275727,fire in downtown,13.0
1303.0,2023-01-10 16:06:00,37.05958034890266,-121.7612253,humidity,3.1472748348125634,active,1/10/23,16.0,0.0,132378,emergency in Zone A,37.21698517570866,-121.69658869212508,emergency in zone a,4.0
1741.0,2023-01-10 16:07:00,37.887558365154014,-121.9806139,flood,60.36410348890754,inactive,1/10/23,16.0,7.0,161172,emergency in Zone A,37.93457545386629,-121.76084842378329,emergency in zone a,42.0
1195.0,2023-01-10 16:08:00,37.65723249495361,-122.2324784,seismic,57.20975217198067,inactive,1/10/23,16.0,20.0,163948,evacuate Zone C,37.85902460970272,-122.44740160320178,evacuate zone c,1.0
1223.0,2023-01-10 16:09:00,37.78226319151442,-122.1225029,seismic,29.89033316510048,active,1/10/23,16.0,25.0,152906,fire in downtown,37.616385537974615,-121.72781301012948,fire in downtown,48.0
1839.0,2023-01-10 16:10:00,37.180632283942685,-121.6064494,temp,5.882617365703413,inactive,1/10/23,16.0,31.0,150375,flood near river,37.32327164337732,-121.52660918617096,flood near river,44.0
,2023-01-10 16:11:00,,,,,,,,,181053,flood near river,37.69611019275197,-121.9762693801318,flood near river,3.0
1229.0,2023-01-10 16:12:00,37.51996662322716,-121.9186697,flood,25.955271703399703,active,1/10/23,16.0,23.0,155114,fire in downtown,37.07199275608868,-121.9303036090924,fire in downtown,14.0
1584.0,2023-01-10 16:13:00,37.27714046256092,-121.6434939,flood,63.96000307939956,active,1/10/23,16.0,27.0,167344,evacuate Zone C,37.57222126396562,-121.54264908241704,evacuate zone c,30.0
1961.0,2023-01-10 16:14:00,37.77542499022775,-121.746753,humidity,8.507730565,inactive,1/10/23,16.0,39.0,107958,earthquake felt,37.47666878196376,-122.48649895843472,earthquake felt,22.0
,2023-01-10 16:15:00,,,,,,,,,137723,flood near river,37.2357938630085,-122.0212336150156,flood near river,26.0
1705.0,2023-01-10 16:16:00,37.24701411108013,-122.0700747,temp,63.02916408554338,active,1/10/23,16.0,36.0,188185,emergency in Zone A,37.58087637166135,-121.65490830810448,emergency in zone a,30.0
,2023-01-10 16:17:00,,,,,,,,,191851,earthquake felt,37.6390422492454,-122.36072175360545,earthquake felt,47.0
1216.0,2023-01-10 16:18:00,37.31576977603736,-121.8808935,seismic,78.27723730909034,active,1/10/23,16.0,21.0,134704,emergency in Zone A,37.53164749118616,-121.78078314267292,emergency in zone a,48.0
1197.0,2023-01-10 16:19:00,37.508651122068976,-122.0856974,seismic,75.76506469854877,inactive,1/10/23,16.0,34.0,122950,flood near river,37.33790277336824,-122.483169267298,flood near river,17.0
1515.0,2023-01-10 16:20:00,37.53320427544711,-121.8315882,seismic,87.38695395997796,active,1/10/23,16.0,13.0,105301,flood near river,37.96359069247335,-121.9051857005851,flood near river,25.0
1531.0,2023-01-10 16:21:00,37.07706900206433,-121.6957004,temp,0.9250573967192754,active,1/10/23,16.0,0.0,137336,flood near river,37.02690113907845,-122.0959700205849,flood near river,2.0
1283.0,2023-01-10 16:22:00,37.12971746098985,-122.2972175,flood,61.12400354682912,inactive,1/10/23,16.0,2.0,137585,fire in downtown,37.49492754088601,-122.26083470436792,fire in downtown,43.0
1186.0,2023-01-10 16:23:00,37.984834677074254,-121.8935661,humidity,60.21673558441319,inactive,1/10/23,16.0,35.0,122583,evacuate Zone C,37.363158209755404,-122.49563764115211,evacuate zone c,22.0
1083.0,2023-01-10 16:24:00,37.58660670624937,-122.3541374,seismic,68.50554945,active,1/10/23,16.0,44.0,125104,earthquake felt,37.545405353405975,-121.7693702195876,earthquake felt,48.0
1682.0,2023-01-10 16:25:00,37.55062818,-121.6295818,humidity,9.981665870109724,active,1/10/23,16.0,28.0,147580,flood near river,37.88684539686051,-122.33469360213115,flood near river,40.0
1581.0,2023-01-10 16:26:00,37.57586663768658,-122.3256742,flood,19.097930472219783,inactive,1/10/23,16.0,44.0,107579,emergency in Zone A,37.456050174677614,-122.17414302126426,emergency in zone a,33.0
1519.0,2023-01-10 16:27:00,37.27652037,-121.83889,temp,11.835322875491416,active,1/10/23,16.0,18.0,101154,evacuate Zone C,37.46539132748212,-122.43968954189484,evacuate zone c,22.0
1136.0,2023-01-10 16:28:00,37.68776772695844,-121.8162599,flood,58.78105624,inactive,1/10/23,16.0,1.0,135702,evacuate Zone C,37.29818875564537,-122.14655742538496,evacuate zone c,36.0
1801.0,2023-01-10 16:29:00,37.25400868747736,-122.3312655,seismic,59.03446676846586,inactive,1/10/23,16.0,2.0,163516,emergency in Zone A,37.74568813080317,-121.84321026232269,emergency in zone a,31.0
,2023-01-10 16:30:00,,,,,,,,,161720,earthquake felt,37.28305464761978,-121.85168849109996,earthquake felt,28.0
,2023-01-10 16:31:00,,,,,,,,,115470,evacuate Zone C,37.462689104785056,-122.01341796717028,evacuate zone c,33.0
1746.0,2023-01-10 16:32:00,37.402671031832526,-122.397656,humidity,6.519686460762464,inactive,1/10/23,16.0,43.0,155323,evacuate Zone C,37.991383376171925,-121.96680231313108,evacuate zone c,34.0
1842.0,2023-01-10 16:33:00,37.83517181736202,-122.0783376,temp,97.91798397,active,1/10/23,16.0,25.0,118332,earthquake felt,37.98752466059667,-121.68437956545048,earthquake felt,42.0
,2023-01-10 16:34:00,,,,,,,,,116275,emergency in Zone A,37.55491943387255,-122.38932596004548,emergency in zone a,7.0
,2023-01-10 16:35:00,,,,,,,,,185816,emergency in Zone A,37.355663626135744,-121.6986395758217,emergency in zone a,21.0
,2023-01-10 16:36:00,,,,,,,,,132572,emergency in Zone A,37.0597474465764,-121.86841746361723,emergency in zone a,29.0
1951.0,2023-01-10 16:37:00,37.53789362371677,-122.3600311,flood,95.03727471216912,active,1/10/23,16.0,24.0,134399,fire in downtown,37.593182173805296,-122.25884327632215,fire in downtown,47.0
1005.0,2023-01-10 16:38:00,37.194042255004106,-121.9332557,flood,31.85150155404106,active,1/10/23,16.0,37.0,130472,evacuate Zone C,37.98965972872797,-122.1009521953561,evacuate zone c,18.0
1700.0,2023-01-10 16:39:00,37.51845756198037,-122.4312118,seismic,27.80518736897094,active,1/10/23,16.0,24.0,173607,emergency in Zone A,37.883148083227766,-121.8675840057055,emergency in zone a,25.0
1266.0,2023-01-10 16:40:00,37.590904523128096,-121.5343867,seismic,72.33006718907154,active,1/10/23,16.0,40.0,186656,fire in downtown,37.47107820693373,-121.8957105971617,fire in downtown,45.0
,2023-01-10 16:41:00,,,,,,,,,150882,evacuate Zone C,37.58560120145559,-121.67116518476172,evacuate zone c,19.0
1326.0,2023-01-10 16:42:00,37.191625617001385,-122.173393,seismic,53.80343775175626,inactive,1/10/23,16.0,36.0,195881,emergency in Zone A,37.23793878377978,-122.31858318299967,emergency in zone a,39.0
1650.0,2023-01-10 16:43:00,37.19329801390274,-121.6105608,temp,46.92148095213141,active,1/10/23,16.0,31.0,144305,emergency in Zone A,37.12235680337314,-122.48156017145372,emergency in zone a,9.0
,2023-01-10 16:44:00,,,,,,,,,195352,earthquake felt,37.18188224664411,-122.44514088162846,earthquake felt,39.0
1811.0,2023-01-10 16:45:00,37.89168578049736,-122.483537,seismic,44.10076363762101,inactive,1/10/23,16.0,41.0,160546,fire in downtown,37.83091940739119,-121.93180521860758,fire in downtown,10.0
1568.0,2023-01-10 16:46:00,37.98998954709481,-121.8917561,humidity,41.97518894092303,inactive,1/10/23,16.0,35.0,184650,evacuate Zone C,37.265630045815215,-122.06558016587128,evacuate zone c,36.0
,2023-01-10 16:47:00,,,,,,,,,108032,evacuate Zone C,37.312008748270685,-122.28315061713808,evacuate zone c,49.0
1208.0,2023-01-10 16:48:00,37.23208213923067,-122.4023919,flood,32.10910790235671,inactive,1/10/23,16.0,32.0,144463,flood near river,37.41535468357778,-122.00067714305048,flood near river,16.0
1975.0,2023-01-10 16:49:00,37.69939168461519,-122.3944196,seismic,48.14104424792562,active,1/10/23,16.0,19.0,164413,earthquake felt,37.09729174213859,-121.72200588034244,earthquake felt,8.0
1098.0,2023-01-10 16:50:00,37.18734450038638,-122.4620958,flood,28.419430566455507,active,1/10/23,16.0,32.0,179059,earthquake felt,37.109804275203416,-122.42410821360708,earthquake felt,9.0
,2023-01-10 16:51:00,,,,,,,,,101137,fire in downtown,37.80976036749941,-121.79084677642372,fire in downtown,31.0
1359.0,2023-01-10 16:52:00,37.05136525239248,-121.6716323,humidity,92.24396749,inactive,1/10/23,16.0,0.0,170589,earthquake felt,37.34799987008902,-122.38512819595744,earthquake felt,49.0
,2023-01-10 16:53:00,,,,,,,,,111887,earthquake felt,37.13847093723478,-122.41645165302116,earthquake felt,9.0
1966.0,2023-01-10 16:54:00,37.735749103226425,-122.4636918,seismic,67.33686457840881,active,1/10/23,16.0,19.0,144279,emergency in Zone A,37.9015162850818,-121.7061009473591,emergency in zone a,42.0
1901.0,2023-01-10 16:55:00,37.76512630443117,-122.2192969,seismic,90.42848331,active,1/10/23,16.0,25.0,164414,fire in downtown,37.36920005053285,-122.23219693748314,fire in downtown,5.0
1474.0,2023-01-10 16:56:00,37.65989671769685,-122.2607487,seismic,0.1192523519883415,active,1/10/23,16.0,20.0,113033,fire in downtown,37.02384519056909,-121.99332305230035,fire in downtown,14.0
1473.0,2023-01-10 16:57:00,37.802845497639545,-122.3779875,temp,42.89114104360288,active,1/10/23,16.0,3.0,135323,evacuate Zone C,37.67515501278172,-121.9678378121645,evacuate zone c,3.0
,2023-01-10 16:58:00,,,,,,,,,187904,fire in downtown,37.42115474868514,-121.97243194297592,fire in downtown,16.0
